Gene,Disease,Category
LTB,Myeloid Leukemia,Cancer
LTB,Malignant lymphoma,Cancer
LTB,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Cancer
LTB,Head and Neck Carcinoma,Cancer
LTB,Splenic Marginal Zone B-Cell Lymphoma,Cancer
LTB,Nasopharyngeal carcinoma ORPHA:150,Cancer
LTB,Hypohidrotic ectodermal dysplasia with immunodeficiency ORPHA:98813,Rare Diseases
LTB,Immunodeficiency by defective expression of MHC class I ORPHA:34592,Rare Diseases
MASP2,Ovarian Carcinoma,Cancer
MASP2,Malignant neoplasm of ovary,Cancer
MASP2,Diffuse Large B-Cell Lymphoma,Cancer
MASP2,Liver carcinoma,Cancer
MASP2,Colorectal Neoplasms,Cancer
MASP2,Lymphoma,Cancer
MASP2,Lymphoma,Cancer
MASP2,Amyotrophic Lateral Sclerosis,Neurological Diseases
MASP2,Squamous cell carcinoma of esophagus,Cancer
NFKBIA,Non-Small Cell Lung Carcinoma,Cancer
NFKBIA,Ovarian Carcinoma,Cancer
NFKBIA,cervical cancer,Cancer
NFKBIA,Malignant neoplasm of ovary,Cancer
NFKBIA,Malignant tumor of cervix,Cancer
NFKBIA,Lung Neoplasms,Cancer
NFKBIA,Neoplasm Metastasis,Cancer
NFKBIA,Mammary Neoplasms,Cancer
NFKBIA,Cervix carcinoma,Cancer
NFKBIA,Mammary Neoplasms,Cancer
NFKBIA,Pancreatic carcinoma,Cancer
NFKBIA,Epithelial ovarian cancer,Cancer
NFKBIA,Malignant neoplasm of pancreas,Cancer
NFKBIA,Malignant neoplasm of mouth,Cancer
NFKBIA,Brain Neoplasms,Cancer
NFKBIA,Malignant neoplasm of lung,Cancer
NFKBIA,Malignant neoplasm of breast,Cancer
NFKBIA,Liver carcinoma,Cancer
NFKBIA,Nasopharyngeal carcinoma,Cancer
NFKBIA,Carcinoma of lung,Cancer
NFKBIA,Stomach Carcinoma,Cancer
NFKBIA,Colon Carcinoma,Cancer
NFKBIA,Malignant neoplasm of stomach,Cancer
NFKBIA,Lip and Oral Cavity Carcinoma,Cancer
NFKBIA,melanoma,Cancer
NFKBIA,Primary malignant neoplasm of lung,Cancer
NFKBIA,Breast Carcinoma,Cancer
NFKBIA,Colorectal Neoplasms,Cancer
NFKBIA,Prostate carcinoma,Cancer
NFKBIA,Adenocarcinoma,Cancer
NFKBIA,Malignant tumor of colon,Cancer
NFKBIA,Squamous cell carcinoma,Cancer
NFKBIA,Malignant neoplasm of prostate,Cancer
NFKBIA,Pancreatic Neoplasm,Cancer
NFKBIA,Malignant neoplasm of liver,Cancer
NFKBIA,Classical Hodgkin's Lymphoma,Cancer
NFKBIA,Colorectal Carcinoma,Cancer
NFKBIA,Sarcoma,Cancer
NFKBIA,Colorectal Cancer,Cancer
NFKBIA,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Cancer
NFKBIA,Tumor Initiation,Cancer
NFKBIA,Precancerous Conditions,Cancer
NFKBIA,Adult Hodgkin Lymphoma,Cancer
NFKBIA,gliosarcoma,Cancer
NFKBIA,Liver and Intrahepatic Biliary Tract Carcinoma,Cancer
NFKBIA,Undifferentiated carcinoma,Cancer
NFKBIA,Squamous cell carcinoma of esophagus,Cancer
NFKBIA,Hodgkin lymphoma,Cancer
NFKBIA,Mixed Cellularity Hodgkin Lymphoma,Cancer
NFKBIA,Lymphocyte Rich Classical Hodgkin Lymphoma,Cancer
NFKBIA,Burkitt Lymphoma,Cancer
NFKBIA,Squamous cell carcinoma of lung,Cancer
NFKBIA,Mammary Neoplasms,Cancer
NFKBIA,Breast Carcinoma,Cancer
NFKBIA,Breast Cancer,Cancer
NFKBIA,Pancreatic Cancer,Cancer
NFKBIA,Pancreatic Neoplasm,Cancer
NFKBIA,Hodgkin Lymphoma,Cancer
NFKBIA,Hodgkin Lymphoma,Cancer
NFKBIA,Charcot-Marie-Tooth disease type 1D ORPHA:101084,Rare Diseases
NFKBIA,Charcot-Marie-Tooth disease type 4E ORPHA:99951,Rare Diseases
NFKBIA,Nasopharyngeal carcinoma ORPHA:150,Cancer
NFKBIA,STAT3-related early-onset multisystem autoimmune disease ORPHA:438159,Rare Diseases
NFKBIA,T-cell large granular lymphocyte leukemia ORPHA:86872,Cancer
NFKBIA,Hypohidrotic ectodermal dysplasia with immunodeficiency ORPHA:98813,Rare Diseases
NFKBIA,MALT lymphoma ORPHA:52417,Cancer
NR4A3,Lymphoma,Cancer
NR4A3,Non-Small Cell Lung Carcinoma,Cancer
NR4A3,Autoimmune Diseases,Rare Diseases
NR4A3,Neoplasm Metastasis,Cancer
NR4A3,Leukemia,Cancer
NR4A3,leukemia,Cancer
NR4A3,Alzheimer's Disease,Neurological Diseases
NR4A3,Diffuse Large B-Cell Lymphoma,Cancer
NR4A3,Fibroid Tumor,Cancer
NR4A3,Chronic Lymphocytic Leukemia,Cancer
NR4A3,Malignant neoplasm of breast,Cancer
NR4A3,Liver carcinoma,Cancer
NR4A3,Nasopharyngeal carcinoma,Cancer
NR4A3,Carcinoma of lung,Cancer
NR4A3,Lymphoma,Cancer
NR4A3,melanoma,Cancer
NR4A3,Breast Carcinoma,Cancer
NR4A3,Small cell carcinoma of lung,Cancer
NR4A3,Prostate carcinoma,Cancer
NR4A3,Myeloid Leukemia,Cancer
NR4A3,Malignant neoplasm of prostate,Cancer
NR4A3,Hematologic Neoplasms,Cancer
NR4A3,Lymphoma,Cancer
NR4A3,Chondrosarcoma,Cancer
NR4A3,Sarcoma,Cancer
NR4A3,Primary malignant neoplasm,Cancer
NR4A3,Malignant Neoplasms,Cancer
NR4A3,Autoimmune,Rare Diseases
NR4A3,Myeloid neoplasm,Cancer
NR4A3,Bipolar Disorder,Neurological Diseases
NR4A3,Schizophrenia,Neurological Diseases
NR4A3,Leukemia,Cancer
NR4A3,Leukemia,Cancer
NR4A3,Soft Tissue Neoplasms,Cancer
NR4A3,Charcot-Marie-Tooth disease type 1D ORPHA:101084,Rare Diseases
NR4A3,Charcot-Marie-Tooth disease type 4E ORPHA:99951,Rare Diseases
NUAK2,Ovarian Carcinoma,Cancer
NUAK2,Malignant neoplasm of ovary,Cancer
NUAK2,Tumor Progression,Cancer
NUAK2,melanoma,Cancer
OXTR,Non-Small Cell Lung Carcinoma,Cancer
OXTR,Ovarian Carcinoma,Cancer
OXTR,Lung Neoplasms,Cancer
OXTR,Epithelial ovarian cancer,Cancer
OXTR,Malignant neoplasm of lung,Cancer
OXTR,Fibroid Tumor,Cancer
OXTR,Malignant neoplasm of breast,Cancer
OXTR,Carcinoma of lung,Cancer
OXTR,Osteosarcoma of bone,Cancer
OXTR,Primary malignant neoplasm of lung,Cancer
OXTR,Breast Carcinoma,Cancer
OXTR,Osteosarcoma,Cancer
OXTR,Small cell carcinoma of lung,Cancer
OXTR,Secondary malignant neoplasm of lymph node,Cancer
OXTR,Adenocarcinoma Of Esophagus,Cancer
OXTR,Schizophrenia,Neurological Diseases
OXTR,Autism Spectrum Disorders,Neurological Diseases
PLAU,Lymphoma,Cancer
PLAU,Non-Small Cell Lung Carcinoma,Cancer
PLAU,Ovarian Carcinoma,Cancer
PLAU,cervical cancer,Cancer
PLAU,Malignant neoplasm of ovary,Cancer
PLAU,Tumor Angiogenesis,Cancer
PLAU,Malignant tumor of cervix,Cancer
PLAU,Lung Neoplasms,Cancer
PLAU,Neoplasm Metastasis,Cancer
PLAU,Leukemia,Cancer
PLAU,Cervix carcinoma,Cancer
PLAU,Liver neoplasms,Cancer
PLAU,Mammary Neoplasms,Cancer
PLAU,Pancreatic carcinoma,Cancer
PLAU,Alzheimer's Disease,Neurological Diseases
PLAU,Adenocarcinoma of pancreas,Cancer
PLAU,Epithelial ovarian cancer,Cancer
PLAU,Malignant neoplasm of pancreas,Cancer
PLAU,Malignant neoplasm of mouth,Cancer
PLAU,Adult T-Cell Lymphoma/Leukemia,Cancer
PLAU,Brain Neoplasms,Cancer
PLAU,Malignant neoplasm of lung,Cancer
PLAU,Tumor Progression,Cancer
PLAU,Malignant neoplasm of breast,Cancer
PLAU,Bladder Neoplasm,Cancer
PLAU,Liver carcinoma,Cancer
PLAU,Colonic Neoplasms,Cancer
PLAU,Endometrial Neoplasms,Cancer
PLAU,Carcinoma of lung,Cancer
PLAU,Stomach Carcinoma,Cancer
PLAU,Colon Carcinoma,Cancer
PLAU,Fibrosarcoma,Cancer
PLAU,Malignant neoplasm of stomach,Cancer
PLAU,Osteosarcoma of bone,Cancer
PLAU,Lip and Oral Cavity Carcinoma,Cancer
PLAU,Stomach Neoplasms,Cancer
PLAU,melanoma,Cancer
PLAU,Primary malignant neoplasm of lung,Cancer
PLAU,Breast Carcinoma,Cancer
PLAU,Osteosarcoma,Cancer
PLAU,Familial Alzheimer Disease (FAD),Neurological Diseases
PLAU,Small cell carcinoma of lung,Cancer
PLAU,Colorectal Neoplasms,Cancer
PLAU,Prostate carcinoma,Cancer
PLAU,Adenocarcinoma,Cancer
PLAU,Malignant tumor of colon,Cancer
PLAU,ovarian neoplasm,Cancer
PLAU,Myeloid Leukemia,Cancer
PLAU,Prostatic Neoplasms,Cancer
PLAU,Malignant neoplasm of endometrium,Cancer
PLAU,Uterine Corpus Cancer,Cancer
PLAU,Squamous cell carcinoma,Cancer
PLAU,Malignant neoplasm of prostate,Cancer
PLAU,Malignant neoplasm of urinary bladder,Cancer
PLAU,Pancreatic Neoplasm,Cancer
PLAU,Mouth Neoplasms,Cancer
PLAU,Malignant Head and Neck Neoplasm,Cancer
PLAU,IGA Glomerulonephritis,Rare Diseases
PLAU,Malignant neoplasm of liver,Cancer
PLAU,Renal Cell Carcinoma,Cancer
PLAU,Alzheimer Disease,Neurological Diseases
PLAU,Solid Neoplasm,Cancer
PLAU,Endometrial Carcinoma,Cancer
PLAU,Acute myelomonocytic leukemia,Cancer
PLAU,Carcinoma,Cancer
PLAU,Colorectal Carcinoma,Cancer
PLAU,Pancreatic Ductal Adenocarcinoma,Cancer
PLAU,Metastatic melanoma,Cancer
PLAU,Esophageal Neoplasms,Cancer
PLAU,Neoplasms,Cancer
PLAU,Chondrosarcoma,Cancer
PLAU,Sarcoma,Cancer
PLAU,Secondary malignant neoplasm of lymph node,Cancer
PLAU,Amyloidosis,Rare Diseases
PLAU,Colorectal Cancer,Cancer
PLAU,Secondary malignant neoplasm of lung,Cancer
PLAU,Invasive carcinoma of breast,Cancer
PLAU,Carcinoma breast stage IV,Cancer
PLAU,Severe Combined Immunodeficiency,Rare Diseases
PLAU,Carcinoma,Cancer
PLAU,Carcinoma,Cancer
PLAU,Stage IV Ovarian Carcinoma,Cancer
PLAU,Adenocarcinoma,Cancer
PLAU,Adenocarcinoma,Cancer
PLAU,Secondary malignant neoplasm of liver,Cancer
PLAU,Adenocarcinoma,Cancer
PLAU,Precancerous Conditions,Cancer
PLAU,tumor vasculature,Cancer
PLAU,Neoplasm Invasiveness,Cancer
PLAU,Alzheimer's Disease,Neurological Diseases
PLAU,Alzheimer Disease,Neurological Diseases
PLAU,Disseminated Malignant Neoplasm,Cancer
PLAU,Thyroid Neoplasm,Cancer
PLAU,Papillary thyroid carcinoma,Cancer
PLAU,Renal carcinoma,Cancer
PLAU,gliosarcoma,Cancer
PLAU,Childhood Acute Lymphoblastic Leukemia,Cancer
PLAU,Liver and Intrahepatic Biliary Tract Carcinoma,Cancer
PLAU,Hereditary Diffuse Gastric Cancer,Cancer
PLAU,Squamous cell carcinoma of esophagus,Cancer
PLAU,Carcinoma,Cancer
PLAU,Clear Cell Sarcoma of Soft Tissue,Cancer
PLAU,Invasive Ductal Breast Carcinoma,Cancer
PLAU,Invasive Carcinoma,Cancer
PLAU,Squamous cell carcinoma of mouth,Cancer
PLAU,Carcinoma of ampulla of Vater,Cancer
PLAU,Malignant neoplasm of gastrointestinal tract,Cancer
PLAU,Adenocarcinoma of colon,Cancer
PLAU,Squamous cell carcinoma of lung,Cancer
PLAU,Carcinoid Tumor,Cancer
PLAU,Rhabdomyosarcoma,Cancer
PLAU,Glomerulonephritis,Rare Diseases
PLAU,Pancreatic Cancer,Cancer
PLAU,Pancreatic Neoplasm,Cancer
PLAU,Carcinoma,Cancer
PLAU,Stomach Neoplasms,Cancer
PLAU,Gastric Cancer,Cancer
PLAU,Adenocarcinoma,Cancer
PLAU,Adenocarcinoma of ovary ORPHA:213504,Cancer
POTEF,Non-Small Cell Lung Carcinoma,Cancer
POTEF,Autoimmune Diseases,Rare Diseases
POTEF,Ovarian Carcinoma,Cancer
POTEF,Malignant neoplasm of ovary,Cancer
POTEF,Lung Neoplasms,Cancer
POTEF,Leukemia,Cancer
POTEF,leukemia,Cancer
POTEF,Pancreatic carcinoma,Cancer
POTEF,Alzheimer's Disease,Neurological Diseases
POTEF,Adenocarcinoma of pancreas,Cancer
POTEF,Malignant neoplasm of pancreas,Cancer
POTEF,Malignant neoplasm of lung,Cancer
POTEF,Fibroid Tumor,Cancer
POTEF,Malignant neoplasm of breast,Cancer
POTEF,Bladder Neoplasm,Cancer
POTEF,Liver carcinoma,Cancer
POTEF,Colonic Neoplasms,Cancer
POTEF,Carcinoma of lung,Cancer
POTEF,Stomach Carcinoma,Cancer
POTEF,B-Cell Lymphomas,Cancer
POTEF,Colon Carcinoma,Cancer
POTEF,Malignant neoplasm of stomach,Cancer
POTEF,Stomach Neoplasms,Cancer
POTEF,melanoma,Cancer
POTEF,Primary malignant neoplasm of lung,Cancer
POTEF,Breast Carcinoma,Cancer
POTEF,Small cell carcinoma of lung,Cancer
POTEF,Acute lymphocytic leukemia,Cancer
POTEF,Colorectal Neoplasms,Cancer
POTEF,Prostate carcinoma,Cancer
POTEF,Adenocarcinoma,Cancer
POTEF,Malignant tumor of colon,Cancer
POTEF,Squamous cell carcinoma,Cancer
POTEF,Malignant neoplasm of prostate,Cancer
POTEF,Endometrial adenocarcinoma,Cancer
POTEF,Malignant neoplasm of urinary bladder,Cancer
POTEF,Parkinson Disease,Neurological Diseases
POTEF,Carcinoma of bladder,Cancer
POTEF,Infiltrating Cervical Carcinoma,Cancer
POTEF,Colorectal Carcinoma,Cancer
POTEF,Myeloid Leukemia,Cancer
POTEF,Precursor B-cell lymphoblastic leukemia,Cancer
POTEF,Colorectal Cancer,Cancer
POTEF,Invasive carcinoma of breast,Cancer
POTEF,Severe Combined Immunodeficiency,Rare Diseases
POTEF,Secondary malignant neoplasm of liver,Cancer
POTEF,Adenocarcinoma Of Esophagus,Cancer
POTEF,Childhood Acute Lymphoblastic Leukemia,Cancer
POTEF,Schizophrenia,Neurological Diseases
POTEF,Mucosa-Associated Lymphoid Tissue Lymphoma,Cancer
POTEF,Familial primary gastric lymphoma,Cancer
POTEF,Gastric Adenocarcinoma,Cancer
POTEF,Ductal Carcinoma,Cancer
SERPINA3,Ovarian Carcinoma,Cancer
SERPINA3,Malignant neoplasm of ovary,Cancer
SERPINA3,Neoplasm Metastasis,Cancer
SERPINA3,Cervix carcinoma,Cancer
SERPINA3,Liver neoplasms,Cancer
SERPINA3,Pancreatic carcinoma,Cancer
SERPINA3,Alzheimer's Disease,Neurological Diseases
SERPINA3,Epithelial ovarian cancer,Cancer
SERPINA3,Malignant neoplasm of pancreas,Cancer
SERPINA3,Malignant neoplasm of breast,Cancer
SERPINA3,Liver carcinoma,Cancer
SERPINA3,Familial Alzheimer Disease (FAD),Neurological Diseases
SERPINA3,Prostate carcinoma,Cancer
SERPINA3,ovarian neoplasm,Cancer
SERPINA3,Prostatic Neoplasms,Cancer
SERPINA3,Malignant neoplasm of prostate,Cancer
SERPINA3,Parkinson Disease,Neurological Diseases
SERPINA3,Familial lichen amyloidosis,Rare Diseases
SERPINA3,Neoplasms,Cancer
SERPINA3,Amyloidosis,Rare Diseases
SERPINA3,Alzheimer Disease,Neurological Diseases
SERPINA3,AMYOTROPHIC LATERAL SCLEROSIS 1,Neurological Diseases
SERPINA3,Amyotrophic Lateral Sclerosis,Neurological Diseases
SERPINA3,Recurrent tumor,Cancer
SERPINA3,Schizophrenia,Neurological Diseases
SERPINA3,Pseudotumor Cerebri,Cancer
SOD2,Lymphoma,Cancer
SOD2,Non-Small Cell Lung Carcinoma,Cancer
SOD2,Autoimmune Diseases,Rare Diseases
SOD2,Ovarian Carcinoma,Cancer
SOD2,Malignant neoplasm of ovary,Cancer
SOD2,Lung Neoplasms,Cancer
SOD2,Neoplasm Metastasis,Cancer
SOD2,Mammary Neoplasms,Cancer
SOD2,Liver neoplasms,Cancer
SOD2,Mammary Neoplasms,Cancer
SOD2,Pancreatic carcinoma,Cancer
SOD2,Alzheimer's Disease,Neurological Diseases
SOD2,Epithelial ovarian cancer,Cancer
SOD2,Malignant neoplasm of pancreas,Cancer
SOD2,Malignant neoplasm of mouth,Cancer
SOD2,Diffuse Large B-Cell Lymphoma,Cancer
SOD2,Brain Neoplasms,Cancer
SOD2,Malignant neoplasm of lung,Cancer
SOD2,Tumor Progression,Cancer
SOD2,Malignant neoplasm of breast,Cancer
SOD2,Bladder Neoplasm,Cancer
SOD2,Liver carcinoma,Cancer
SOD2,Colonic Neoplasms,Cancer
SOD2,Nasopharyngeal carcinoma,Cancer
SOD2,Carcinoma of lung,Cancer
SOD2,Stomach Carcinoma,Cancer
SOD2,B-Cell Lymphomas,Cancer
SOD2,Colon Carcinoma,Cancer
SOD2,Malignant neoplasm of stomach,Cancer
SOD2,Lip and Oral Cavity Carcinoma,Cancer
SOD2,Stomach Neoplasms,Cancer
SOD2,melanoma,Cancer
SOD2,Primary malignant neoplasm of lung,Cancer
SOD2,Breast Carcinoma,Cancer
SOD2,Secondary malignant neoplasm of bone,Cancer
SOD2,Familial Alzheimer Disease (FAD),Neurological Diseases
SOD2,Acute lymphocytic leukemia,Cancer
SOD2,Colorectal Neoplasms,Cancer
SOD2,Prostate carcinoma,Cancer
SOD2,Adenocarcinoma,Cancer
SOD2,Malignant tumor of colon,Cancer
SOD2,ovarian neoplasm,Cancer
SOD2,Prostatic Neoplasms,Cancer
SOD2,Squamous cell carcinoma,Cancer
SOD2,Malignant neoplasm of prostate,Cancer
SOD2,Malignant neoplasm of urinary bladder,Cancer
SOD2,Pancreatic Neoplasm,Cancer
SOD2,Parkinson Disease,Neurological Diseases
SOD2,Mouth Neoplasms,Cancer
SOD2,Carcinoma of bladder,Cancer
SOD2,Experimental Organism Basal Cell Carcinoma,Cancer
SOD2,Lymphoma,Cancer
SOD2,Malignant neoplasm of liver,Cancer
SOD2,Familial lichen amyloidosis,Rare Diseases
SOD2,Renal Cell Carcinoma,Cancer
SOD2,Alzheimer Disease,Neurological Diseases
SOD2,Adenocarcinoma of lung (disorder),Cancer
SOD2,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),Rare Diseases
SOD2,Classical Hodgkin's Lymphoma,Cancer
SOD2,Colorectal Carcinoma,Cancer
SOD2,Myeloid Leukemia,Cancer
SOD2,Esophageal Neoplasms,Cancer
SOD2,Neoplasms,Cancer
SOD2,Sarcoma,Cancer
SOD2,Secondary malignant neoplasm of lymph node,Cancer
SOD2,Amyloidosis,Rare Diseases
SOD2,Colorectal Cancer,Cancer
SOD2,Skin Neoplasms,Cancer
SOD2,Squamous cell carcinoma of the head and neck,Cancer
SOD2,Precursor Cell Lymphoblastic Leukemia Lymphoma,Cancer
SOD2,Malignant Neoplasms,Cancer
SOD2,Carcinoma,Cancer
SOD2,Carcinoma,Cancer
SOD2,Adenocarcinoma,Cancer
SOD2,Amyotrophic Lateral Sclerosis,Neurological Diseases
SOD2,Adenocarcinoma,Cancer
SOD2,Tumor Initiation,Cancer
SOD2,Adenocarcinoma,Cancer
SOD2,Precancerous Conditions,Cancer
SOD2,Neoplasm Invasiveness,Cancer
SOD2,Alzheimer's Disease,Neurological Diseases
SOD2,Kidney Neoplasm,Cancer
SOD2,Idiopathic Nephrotic Syndrome,Rare Diseases
SOD2,Alzheimer Disease,Neurological Diseases
SOD2,AMYOTROPHIC LATERAL SCLEROSIS 1,Neurological Diseases
SOD2,Oral Cavity Carcinoma,Cancer
SOD2,Malignant neoplasm of esophagus,Cancer
SOD2,Reticulosarcoma,Cancer
SOD2,Liver and Intrahepatic Biliary Tract Carcinoma,Cancer
SOD2,Hereditary Diffuse Gastric Cancer,Cancer
SOD2,Amyotrophic Lateral Sclerosis With Dementia,Neurological Diseases
SOD2,Undifferentiated carcinoma,Cancer
SOD2,Anaplastic thyroid carcinoma,Cancer
SOD2,Carcinomatosis,Cancer
SOD2,Benign Neoplasm,Cancer
SOD2,Nephrotic Syndrome,Rare Diseases
SOD2,Amyotrophic Lateral Sclerosis,Neurological Diseases
SOD2,Squamous cell carcinoma of esophagus,Cancer
SOD2,Bipolar Disorder,Neurological Diseases
SOD2,Amyotrophic Lateral Sclerosis,Neurological Diseases
SOD2,Nephrotic Syndrome,Rare Diseases
SOD2,Schizophrenia,Neurological Diseases
SOD2,Anaplastic carcinoma,Cancer
SOD2,Adenocarcinoma of prostate,Cancer
SOD2,Invasive Ductal Breast Carcinoma,Cancer
SOD2,Conventional (Clear Cell) Renal Cell Carcinoma,Cancer
SOD2,PARKINSON DISEASE 2,Neurological Diseases
SOD2,Mast-Cell Sarcoma,Cancer
SOD2,Malignant neoplasm of skin,Cancer
SOD2,Malignant neoplasm of kidney,Cancer
SOD2,Carcinoma,Cancer
SOD2,AMYOTROPHIC LATERAL SCLEROSIS 1,Neurological Diseases
SOD2,Carcinoma,Cancer
SOD2,Autism Spectrum Disorders,Neurological Diseases
SOD2,Malignant neoplasm of tongue,Cancer
SOD2,Histiocytic sarcoma,Cancer
SOD2,Squamous cell carcinoma of tongue,Cancer
SOD2,Ductal Carcinoma,Cancer
SOD2,Mammary Neoplasms,Cancer
SOD2,Breast Carcinoma,Cancer
SOD2,Breast Cancer,Cancer
SOD2,Pancreatic Cancer,Cancer
SOD2,Pancreatic Neoplasm,Cancer
SOD2,Mouth Neoplasms,Cancer
SOD2,Amyotrophic Lateral Sclerosis With Dementia,Neurological Diseases
SOD2,Carcinoma,Cancer
SOD2,Benign Neoplasm,Cancer
SOD2,Stomach Neoplasms,Cancer
SOD2,Gastric Cancer,Cancer
SOD2,Bladder Neoplasm,Cancer
SOD2,Malignant Neoplasm,Cancer
SOD2,Adenocarcinoma,Cancer
SOD2,Urinary Bladder Cancer,Cancer
SOD2,Anaplastic Carcinoma,Cancer
SOD2,Skin Cancer,Cancer
SPG7,Lymphoma,Cancer
SPG7,Ovarian Carcinoma,Cancer
SPG7,Malignant neoplasm of ovary,Cancer
SPG7,Leukemia,Cancer
SPG7,Liver neoplasms,Cancer
SPG7,leukemia,Cancer
SPG7,Alzheimer's Disease,Neurological Diseases
SPG7,Adenocarcinoma of pancreas,Cancer
SPG7,Brain Neoplasms,Cancer
SPG7,Chronic Lymphocytic Leukemia,Cancer
SPG7,Malignant neoplasm of breast,Cancer
SPG7,Liver carcinoma,Cancer
SPG7,B-Cell Lymphomas,Cancer
SPG7,Osteosarcoma of bone,Cancer
SPG7,melanoma,Cancer
SPG7,Breast Carcinoma,Cancer
SPG7,Osteosarcoma,Cancer
SPG7,Tumor Promotion,Cancer
SPG7,Acute lymphocytic leukemia,Cancer
SPG7,Prostate carcinoma,Cancer
SPG7,Malignant neoplasm of prostate,Cancer
SPG7,Lymphoma,Cancer
SPG7,IGA Glomerulonephritis,Rare Diseases
SPG7,Hematologic Neoplasms,Cancer
SPG7,Solid Neoplasm,Cancer
SPG7,Colorectal Carcinoma,Cancer
SPG7,Precursor B-cell lymphoblastic leukemia,Cancer
SPG7,Sarcoma,Cancer
SPG7,Colorectal Cancer,Cancer
SPG7,Secondary malignant neoplasm of lung,Cancer
SPG7,Primary malignant neoplasm,Cancer
SPG7,Precursor Cell Lymphoblastic Leukemia Lymphoma,Cancer
SPG7,Malignant Neoplasms,Cancer
SPG7,Tumor Initiation,Cancer
SPG7,Schizophrenia,Neurological Diseases
SPG7,Mesangial proliferative glomerulonephritis,Rare Diseases
SPG7,Childhood Leukemia,Cancer
STAT5A,Lymphoma,Cancer
STAT5A,Non-Small Cell Lung Carcinoma,Cancer
STAT5A,Autoimmune Diseases,Rare Diseases
STAT5A,Ovarian Carcinoma,Cancer
STAT5A,cervical cancer,Cancer
STAT5A,Malignant tumor of cervix,Cancer
STAT5A,Lung Neoplasms,Cancer
STAT5A,Neoplasm Metastasis,Cancer
STAT5A,Mammary Neoplasms,Cancer
STAT5A,Leukemia,Cancer
STAT5A,Cervix carcinoma,Cancer
STAT5A,Liver neoplasms,Cancer
STAT5A,Mammary Neoplasms,Cancer
STAT5A,leukemia,Cancer
STAT5A,Epithelial ovarian cancer,Cancer
STAT5A,Adult T-Cell Lymphoma/Leukemia,Cancer
STAT5A,Diffuse Large B-Cell Lymphoma,Cancer
STAT5A,Brain Neoplasms,Cancer
STAT5A,Malignant neoplasm of lung,Cancer
STAT5A,Leukemia,Cancer
STAT5A,Chronic Lymphocytic Leukemia,Cancer
STAT5A,Tumor Progression,Cancer
STAT5A,Malignant neoplasm of breast,Cancer
STAT5A,Liver carcinoma,Cancer
STAT5A,Nasopharyngeal carcinoma,Cancer
STAT5A,Stomach Carcinoma,Cancer
STAT5A,B-Cell Lymphomas,Cancer
STAT5A,Colon Carcinoma,Cancer
STAT5A,Malignant neoplasm of stomach,Cancer
STAT5A,Lymphoma,Cancer
STAT5A,Breast Carcinoma,Cancer
STAT5A,Tumor Promotion,Cancer
STAT5A,Acute Promyelocytic Leukemia,Cancer
STAT5A,Acute lymphocytic leukemia,Cancer
STAT5A,Prostate carcinoma,Cancer
STAT5A,Adenocarcinoma,Cancer
STAT5A,Malignant tumor of colon,Cancer
STAT5A,ovarian neoplasm,Cancer
STAT5A,Myeloid Leukemia,Cancer
STAT5A,Prostatic Neoplasms,Cancer
STAT5A,Squamous cell carcinoma,Cancer
STAT5A,Malignant neoplasm of prostate,Cancer
STAT5A,Leukemia,Cancer
STAT5A,Malignant Head and Neck Neoplasm,Cancer
STAT5A,Hematologic Neoplasms,Cancer
STAT5A,Hematopoietic Neoplasms,Cancer
STAT5A,Solid Neoplasm,Cancer
STAT5A,Adenocarcinoma of lung (disorder),Cancer
STAT5A,Classical Hodgkin's Lymphoma,Cancer
STAT5A,Colorectal Carcinoma,Cancer
STAT5A,Metastatic melanoma,Cancer
STAT5A,Myeloid Leukemia,Cancer
STAT5A,Neoplasms,Cancer
STAT5A,Lymphoma,Cancer
STAT5A,Precursor B-cell lymphoblastic leukemia,Cancer
STAT5A,Colorectal Cancer,Cancer
STAT5A,Squamous cell carcinoma of the head and neck,Cancer
STAT5A,Primary malignant neoplasm,Cancer
STAT5A,Precursor Cell Lymphoblastic Leukemia Lymphoma,Cancer
STAT5A,Malignant Neoplasms,Cancer
STAT5A,Severe Combined Immunodeficiency,Rare Diseases
STAT5A,Carcinoma,Cancer
STAT5A,Carcinoma,Cancer
STAT5A,Adenocarcinoma,Cancer
STAT5A,Amyotrophic Lateral Sclerosis,Neurological Diseases
STAT5A,Adenocarcinoma,Cancer
STAT5A,Tumor Initiation,Cancer
STAT5A,Adenocarcinoma,Cancer
STAT5A,Precancerous Conditions,Cancer
STAT5A,Head and Neck Neoplasms,Cancer
STAT5A,Undifferentiated carcinoma,Cancer
STAT5A,Carcinomatosis,Cancer
STAT5A,Juvenile Myelomonocytic Leukemia,Cancer
STAT5A,Adrenocortical carcinoma,Cancer
STAT5A,Acute leukemia,Cancer
STAT5A,Anaplastic carcinoma,Cancer
STAT5A,Invasive Ductal Breast Carcinoma,Cancer
STAT5A,Invasive Carcinoma,Cancer
STAT5A,Childhood Leukemia,Cancer
STAT5A,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Cancer
STAT5A,Mammary Tumorigenesis,Cancer
STAT5A,Carcinoma,Cancer
