Id,Type
Horsepox virus HSPV016 (Epidermal growth factor-like protein,Pathogen
Malignant Neoplasm,Disease
Increased sweating,Disease
Schnyder corneal dystrophy ORPHA:98967,Disease
Gemistocytic Astrocytoma,Disease
Salivirus NG-J1 3D,Pathogen
Cone dystrophy with supernormal rod response ORPHA:209932,Disease
Phocomelia Schinzel type ORPHA:2879,Disease
Mental Retardation Psychosocial,Disease
Human mastadenovirus E fiber (gene: L5),Pathogen
Paget Disease,Disease
Neuroepithelioma Peripheral,Disease
Renal tubulopathy-encephalopathy-liver failure syndrome ORPHA:254902,Disease
Exfoliative dermatitis,Disease
Pauci-immune Glomerulonephritis associated with Granulomatosis with Polyangiitis,Disease
NON RARE IN EUROPE: Hidradenitis suppurativa ORPHA:387,Disease
Myxopapillary ependymoma,Disease
Primary biliary cirrhosis,Disease
Human adenovirus 63 CR1 beta protein (gene: E3),Pathogen
Macacine alphaherpesvirus 1 tegument serine/threonine protein kinase (gene: UL13),Pathogen
L-Arginine:glycine amidinotransferase deficiency ORPHA:35704,Disease
Molluscum contagiosum virus subtype 1 MC049L (gene: MC049L),Pathogen
16p13.2 microdeletion syndrome ORPHA:500055,Disease
Yaba-like disease virus 147R protein (gene: 147R),Pathogen
Epithelial basement membrane dystrophy ORPHA:98956,Disease
Sleeplessness,Disease
Charcot-Marie-Tooth disease type 1F ORPHA:101085,Disease
Coinfection,Disease
Injuries Acute Brain,Disease
Neuroleptic Malignant Syndrome,Disease
Multiple intestinal atresia ORPHA:2300,Disease
Hormone refractory prostate cancer,Disease
Partial hydatidiform mole ORPHA:254693,Disease
Norovirus Hu/GII.4/CHDC4108/1987/US VP1,Pathogen
Sialidosis type 1 ORPHA:812,Disease
Sclerosteosis ORPHA:3152,Disease
Pancreatic Ductal Adenocarcinoma,Disease
Enterovirus C109 2C,Pathogen
Human T-lymphotropic virus 4 envelope glycoprotein (gene: env),Pathogen
Malignant peripheral nerve sheath tumor ORPHA:3148,Disease
Cystinuria,Disease
Combined immunodeficiency-enteropathy spectrum ORPHA:436252,Disease
Azoospermia,Disease
Regressive spondylometaphyseal dysplasia ORPHA:448267,Disease
Tetralogy Of Fallot,Disease
Decreased projection of midface,Disease
Lipoyl transferase 2 deficiency ORPHA:447795,Disease
Progressive cGVHD,Disease
Treacher-Collins syndrome ORPHA:861,Disease
Childhood Diffuse Large B-Cell Lymphoma,Disease
Rett syndrome ORPHA:778,Disease
Early-onset posterior polar cataract ORPHA:98993,Disease
Malignant migrating focal seizures of infancy ORPHA:293181,Disease
Dengue virus 1 nonstructural protein NS3 (gene: flavivirus polyprotein),Pathogen
Multiple congenital anomalies-hypotonia-seizures syndrome type 2 ORPHA:300496,Disease
Hereditary cryohydrocytosis with reduced stomatin ORPHA:168577,Disease
Retinal Dystrophy,Disease
Human adenovirus 68 DNA polymerase (gene: E2B),Pathogen
Infantile neuroaxonal dystrophy ORPHA:35069,Disease
Autosomal recessive spastic paraplegia type 77 ORPHA:466722,Disease
Retroviridae Infections,Disease
Influenza A virus (A/New York/392/2004(H3N2)) polymerase PB1 (gene: PB1),Pathogen
Macular retinal edema,Disease
Epilepsy Rolandic,Disease
Cerebral Palsy,Disease
Oral infection,Disease
Human adenovirus 71 E3 CR1-beta (gene: E3),Pathogen
Infantile epileptic-dyskinetic encephalopathy ORPHA:364063,Disease
Conductive hearing loss,Disease
Blepharophimosis-ptosis-epicanthus inversus syndrome plus ORPHA:572333,Disease
Human group 1 coronavirus associated with pneumonia ORF 1a,Pathogen
X-linked Charcot-Marie-Tooth disease type 6 ORPHA:352675,Disease
Waist Circumference,Disease
46XY complete gonadal dysgenesis ORPHA:242,Disease
Kartagener Syndrome,Disease
Experimental Organism Basal Cell Carcinoma,Disease
Alpha-1-antitrypsin deficiency ORPHA:60,Disease
Ocular anomalies-axonal neuropathy-developmental delay syndrome ORPHA:496790,Disease
Ogden syndrome ORPHA:276432,Disease
Hypercalcemia,Disease
Absence of fingerprints-congenital milia syndrome ORPHA:1658,Disease
Sleep disturbances,Disease
Adenylosuccinate synthetase-like 1-related distal myopathy ORPHA:482601,Disease
Autosomal dominant hyper-IgE syndrome ORPHA:2314,Disease
Oligoastrocytoma,Disease
21q22.11q22.12 microdeletion syndrome ORPHA:261323,Disease
Spinal muscular atrophy with respiratory distress type 1 ORPHA:98920,Disease
Abnormality of cochlea,Disease
ABeta amyloidosis Iowa type ORPHA:324708,Disease
Diffuse Intrinsic Pontine Glioma,Disease
PNPT1,Gene
Disproportionate tall stature,Disease
Oropharyngeal Carcinoma,Disease
Mumps virus phoshoprotein (gene: V/P),Pathogen
Drug-Induced Acute Liver Injury,Disease
Full lower lip,Disease
Non-ST Elevated Myocardial Infarction,Disease
CEBPE-associated autoinflammation-immunodeficiency-neutrophil dysfunction syndrome ORPHA:566067,Disease
Hemophilia A,Disease
Spondylometaphyseal dysplasia Kozlowski type ORPHA:93314,Disease
Leukoplakia Oral,Disease
Acute malaria,Disease
Combined oxidative phosphorylation defect type 14 ORPHA:319519,Disease
Mesothelioma,Disease
PPP1R13L,Gene
Hyper-IgM syndrome type 5 ORPHA:101092,Disease
Perrault syndrome ORPHA:2855,Disease
Mandibulofacial dysostosis-microcephaly syndrome ORPHA:79113,Disease
Influenza A virus (A/Korea/426/1968(H2N2)) nonstructural protein 1 (gene: NS1),Pathogen
NMI,Gene
QRICH1-related intellectual disability-chondrodysplasia syndrome ORPHA:580940,Disease
Brain Injuries,Disease
Wolfram-like syndrome ORPHA:411590,Disease
Rough bone trabeculation,Disease
Pick Disease of the Brain,Disease
Chronic Obstructive Pulmonary Disease,Disease
Anaplastic Carcinoma,Disease
Norovirus Hu/Norwalk/10238/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Intrahepatic Cholangiocarcinoma,Disease
Larsen-like syndrome B3GAT3 type ORPHA:284139,Disease
Hereditary Diffuse Gastric Cancer,Disease
Excessive growth of skull bones,Disease
Trisomy,Disease
Norovirus Hu/Norwalk/20094/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Hirschsprung disease ORPHA:388,Disease
Systemic mastocytosis with associated hematologic neoplasm ORPHA:98849,Disease
Sialuria ORPHA:3166,Disease
Choroideremia ORPHA:180,Disease
Monkeypox virus bifunctional IL-1-beta-inhibitor,Pathogen
Muscular dystrophy Selcen type ORPHA:199340,Disease
Cowpox virus VHR1 or CPXV025 protein (gene: VHR1),Pathogen
Brain-lung-thyroid syndrome ORPHA:209905,Disease
Autosomal dominant nocturnal frontal lobe epilepsy ORPHA:98784,Disease
Hereditary sensory neuropathy-deafness-dementia syndrome ORPHA:456318,Disease
Xq25 microduplication syndrome ORPHA:521258,Disease
q34) ORPHA:402014,Disease
SYTL3,Gene
early pregnancy,Disease
Sporadic Breast Carcinoma,Disease
Combined malonic and methylmalonic acidemia ORPHA:289504,Disease
Yaba monkey tumor virus Ig domain OX-2-like protein,Pathogen
Dystonia Musculorum Deformans,Disease
Abnormality of body height,Disease
Ventriculomegaly-cystic kidney disease ORPHA:443988,Disease
Infantile inflammatory bowel disease with neurological involvement ORPHA:565788,Disease
Vaccinia virus kelch-like protein (gene: C2L),Pathogen
STK11IP,Gene
Hearing Loss,Disease
Vaccinia virus Ankara 78.7k Ankyrin repeat protein f1,Pathogen
2q37 microdeletion syndrome ORPHA:1001,Disease
Gardner syndrome ORPHA:79665,Disease
KAT5,Gene
Human adenovirus 36 fiber,Pathogen
Behcet Syndrome,Disease
Human papillomavirus 173 E1,Pathogen
Achoo Syndrome,Disease
Cercopithecine betaherpesvirus 5 large tegument protein (gene: UL48),Pathogen
Stromme syndrome ORPHA:506307,Disease
Vaccinia virus Ankara 64.7k Kelch-like protein f1,Pathogen
Localized dystrophic epidermolysis bullosa pretibial form ORPHA:79410,Disease
Macrocephaly-developmental delay syndrome ORPHA:397612,Disease
Vaccinia virus epidermal growth factor-like protein (EGF-like protein) (gene: C11R),Pathogen
SLC46A1,Gene
Hyperplastic Polyp,Disease
Partial or complete agenesis of corpus callosum,Disease
Hereditary folate malabsorption ORPHA:90045,Disease
Malignancy,Disease
Norovirus Hu/Norwalk/20019/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Senior-Loken syndrome ORPHA:3156,Disease
Graham Little-Piccardi-Lassueur syndrome ORPHA:505,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2A1 ORPHA:99946,Disease
Cerebral Infraction,Disease
Synophrys,Disease
Dejerine-Sottas Disease (disorder),Disease
Kyasanur Forest disease virus NS2B,Pathogen
Acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome ORPHA:466794,Disease
Acute myeloid leukemia with minimal differentiation ORPHA:98832,Disease
Pyle Metaphyseal Dysplasia,Disease
Norovirus Hu/Norwalk/20033/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Familial partial lipodystrophy Dunnigan type ORPHA:2348,Disease
Gait abnormality,Disease
Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome ORPHA:459061,Disease
Paroxysmal Atrial Fibrillation,Disease
Yaba monkey tumor virus 142R,Pathogen
Blepharo-cheilo-odontic syndrome ORPHA:1997,Disease
Bifunctional enzyme deficiency ORPHA:300,Disease
Norovirus Hu/GII.4/NIHIC17.8/2013/USA capsid protein VP1 (gene: VP1),Pathogen
Proximal 16p11.2 microdeletion syndrome ORPHA:261197,Disease
DHRS3,Gene
Norovirus Hu/GII.12/HS206/2010/USA VP1,Pathogen
Dystonia 16 ORPHA:210571,Disease
Norovirus Hu/GII/Seoul1367/KOR/2010 major capsid protein,Pathogen
Human betacoronavirus 2c EMC/2012 ORF1ab (gene: orf1ab),Pathogen
Hermanski-Pudlak Syndrome,Disease
Ayme-Gripp syndrome ORPHA:1272,Disease
Right Ventricular Hypertrophy,Disease
Hepatic necrosis,Disease
ZWINT,Gene
IER3,Gene
Adeno-associated virus - 2 major coat protein VP3,Pathogen
Blomstrand lethal chondrodysplasia ORPHA:50945,Disease
JC polyomavirus hypothetical protein,Pathogen
Cutaneous Melanoma,Disease
Anodontia,Disease
Carney Complex Type 1,Disease
Dementia familial Danish,Disease
WDR45,Gene
FADD-related immunodeficiency ORPHA:306550,Disease
Odonto-onycho-dermal dysplasia ORPHA:2721,Disease
Diencephalic-mesencephalic junction dysplasia ORPHA:319192,Disease
Variola virus hypothetical protein (gene: J8R),Pathogen
Nephrogenic syndrome of inappropriate antidiuresis ORPHA:93606,Disease
Posteriorly rotated ear,Disease
Hereditary pediatric Behcet-like disease ORPHA:476102,Disease
Normosmic congenital hypogonadotropic hypogonadism ORPHA:432,Disease
Autosomal recessive cutis laxa type 2B ORPHA:357064,Disease
Hypogonadotropic Hypogonadism With Or Without Anosmia,Disease
ZBTB33,Gene
Cytokine Measurement,Disease
Mixed phenotype acute leukemia ORPHA:530995,Disease
Malignant neoplasm of large intestine,Disease
Charcot-Marie-Tooth disease type 1C ORPHA:101083,Disease
Human alphaherpesvirus 2 multifunctional expression regulator (gene: UL54),Pathogen
GMPPB-related  limb-girdle muscular dystrophy R19 ORPHA:363623,Disease
KEAP1,Gene
Congenital primary aphakia ORPHA:83461,Disease
Muscle-eye-brain disease with bilateral multicystic leucodystrophy ORPHA:370997,Disease
Multiple endocrine neoplasia type 2B ORPHA:247709,Disease
Monkeypox virus early gene transcription factor VETF 70 kDa small subunit,Pathogen
Combined immunodeficiency due to TFRC deficiency ORPHA:476113,Disease
Leukocyte adhesion deficiency type 1,Disease
Lymphoid hyperplasia,Disease
Isolated generalized anhidrosis with normal sweat glands ORPHA:468666,Disease
Epithelioma,Disease
nervous system disorder,Disease
Cardiac conduction abnormality,Disease
Rheumatism,Disease
Langat virus nonstructural protein NS5,Pathogen
Hematuria,Disease
Erythrokeratodermia-cardiomyopathy syndrome ORPHA:476096,Disease
Obesity Morbid,Disease
Wheezing,Disease
Congenital Generalized Lipodystrophy Type 2,Disease
Non-specific syndromic intellectual disability ORPHA:528084,Disease
Osteopetrosis-hypogammaglobulinemia syndrome ORPHA:178389,Disease
Flared metaphysis,Disease
Yolk Sac Tumor,Disease
Brain Infarction,Disease
Amaurosis congenita of Leber type 1,Disease
Neuroendocrine tumor of stomach ORPHA:100075,Disease
Human betaherpesvirus 6B glycoprotein (gene: U85),Pathogen
Acute basophilic leukemia ORPHA:86849,Disease
Hereditary macular dystrophy,Disease
malignant neoplasm of breast staging,Disease
Infantile hypophosphatasia ORPHA:247651,Disease
FSTL3,Gene
Trichodysplasia spinulosa-associated polyomavirus large T antigen (gene: T),Pathogen
Mood Disorders,Disease
Cytomegalovirus Infections,Disease
Autosomal recessive Robinow syndrome ORPHA:1507,Disease
Human adenovirus 54 17.6 kDa protein,Pathogen
Syndactyly of fingers,Disease
NXPH4,Gene
Norovirus Hu/GII.4/NIHIC27.2/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Lymphoepithelial carcinoma,Disease
MYH9-related disease ORPHA:182050,Disease
RIMS3,Gene
Pili Torti,Disease
Norovirus Hu/GII-4/CGMH15/2007/TW major viral capsid protein,Pathogen
Symptomatic form of Coffin-Lowry syndrome in female carriers ORPHA:276630,Disease
Childhood Rhabdomyosarcoma,Disease
Squamous cell carcinoma of salivary glands ORPHA:500481,Disease
Human adenovirus Chiba_E086/2012 DNA binding protein (gene: E2A),Pathogen
Chronic myelomonocytic leukemia ORPHA:98823,Disease
Ear-patella-short stature syndrome ORPHA:2554,Disease
Infantile cerebellar-retinal degeneration ORPHA:313850,Disease
Whooping cough due to unspecified organism,Disease
Severe [Duchenne] muscular dystrophy,Disease
46XX testicular disorder of sex development ORPHA:393,Disease
Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome ORPHA:423306,Disease
Familial scaphocephaly syndrome McGillivray type ORPHA:168624,Disease
Port-Wine Stain,Disease
Influenza A virus (A/California/04/2009(H1N1)) HA1 (gene: HA),Pathogen
Norovirus Hu/GII/10012/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Nail abnormality,Disease
Hereditary thrombophilia due to congenital antithrombin deficiency ORPHA:82,Disease
Human betaherpesvirus 6B large tegument protein (gene: U31),Pathogen
Encephalopathy due to prosaposin deficiency ORPHA:139406,Disease
Refractory anemia without ringed sideroblasts without excess blasts,Disease
Susceptibility to infection due to TYK2 deficiency ORPHA:331226,Disease
Mild hemophilia B ORPHA:169799,Disease
PHF14,Gene
Polyglucosan body myopathy type 2 ORPHA:456369,Disease
Diffuse panbronchiolitis ORPHA:171700,Disease
Walker-Warburg syndrome ORPHA:899,Disease
Human papillomavirus type 112 E2 protein (gene: E2),Pathogen
Renal dysplasia,Disease
Human alphaherpesvirus 1 large tegument protein (gene: UL36),Pathogen
Acute myeloid leukaemia with myelodysplasia-related features ORPHA:86845,Disease
AIDS-Associated Nephropathy,Disease
Progressive retinal dystrophy due to retinol transport defect ORPHA:352718,Disease
Malignant neoplasm of border of tongue,Disease
Influenza A virus (A/California/04/2009(H1N1)) HA2 (gene: HA),Pathogen
Vaccinia virus viral core cysteine proteinase (gene: I7L),Pathogen
Moderate mental retardation (I.Q. 35-49),Disease
Dyslipoproteinemias,Disease
NUP50,Gene
Romano-Ward Syndrome,Disease
X-linked parkinsonism-spasticity syndrome ORPHA:363654,Disease
Horsepox virus HSPV114 (Eukaryotic-type carbonic anhydrase),Pathogen
PRKAR1B-related neurodegenerative dementia with intermediate filaments ORPHA:412066,Disease
Congenital hypoplasia of penis,Disease
Body Height,Disease
Vacuolar myopathy with sarcoplasmic reticulum protein aggregates ORPHA:88635,Disease
Abetalipoproteinemia,Disease
Dyskinesia Drug-Induced,Disease
Testicular Neoplasms,Disease
Autoinflammatory disorder,Disease
ALG2-CDG ORPHA:79326,Disease
Sezary Syndrome,Disease
Platyspondylic dysplasia Torrance type ORPHA:85166,Disease
Congenital deficiency in alpha-fetoprotein ORPHA:168612,Disease
Gustatory seizure,Disease
Multicentric osteolysis-nodulosis-arthropathy spectrum ORPHA:371428,Disease
Limitation of joint mobility,Disease
2p21 microdeletion syndrome without cystinuria ORPHA:369881,Disease
Infantile nephropathic cystinosis ORPHA:411629,Disease
Infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome ORPHA:522077,Disease
Muscular Dystrophy Facioscapulohumeral,Disease
Parathyroid Hyperplasia,Disease
Tonsillitis,Disease
Congenital Hemihypertrophy,Disease
Osteoporosis-pseudoglioma syndrome ORPHA:2788,Disease
Familial Mediterranean fever ORPHA:342,Disease
Inherited cancer-predisposing syndrome due to biallelic BRCA2 mutations ORPHA:319462,Disease
LCMT2,Gene
Cercopithecine alphaherpesvirus 2 DNA replication origin-binding helicase (gene: UL9),Pathogen
Specific Learning Disorder,Disease
Wagner disease ORPHA:898,Disease
Hereditary angioedema type 2 ORPHA:100051,Disease
X-linked dystonia-parkinsonism ORPHA:53351,Disease
Human papillomavirus FA75/KI88-03 E7 protein (gene: E7),Pathogen
TRAM2,Gene
Nephrolithiasis,Disease
Sotos' syndrome,Disease
Athabaskan brainstem dysgenesis syndrome ORPHA:69739,Disease
Asymmetry of the thorax,Disease
Decreased projection of maxilla,Disease
Ventricular Septal Defects,Disease
Ataxia-hypogonadism-choroidal dystrophy syndrome ORPHA:1180,Disease
Familial M??ni??re disease,Disease
Retinal pigment epithelial abnormality,Disease
Congenital Myasthenic Syndromes Presynaptic,Disease
Aland Islands eye disease ORPHA:178333,Disease
Wiedemann-Steiner syndrome ORPHA:319182,Disease
SPIN1,Gene
Leydig cell hypoplasia due to LHB deficiency ORPHA:325448,Disease
Perinatal lethal hypophosphatasia ORPHA:247623,Disease
Prostate Cancer Hereditary,Disease
Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency ORPHA:1900,Disease
Variola virus hypothetical protein (gene: F6R),Pathogen
Chorea,Disease
Norovirus Hu/Norwalk/10176/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Autosomal recessive spastic paraplegia type 63 ORPHA:401805,Disease
Recurrent Childhood Acute Lymphoblastic Leukemia,Disease
Cowpox virus CrmC or CPXV191 protein (gene: CrmC),Pathogen
Non-seminomatous germ cell tumor of testis ORPHA:363494,Disease
Oligodactyly,Disease
Spondylo-ocular syndrome ORPHA:85194,Disease
Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome ORPHA:254343,Disease
SPON2,Gene
X-linked osteoporosis with fractures ORPHA:391330,Disease
Goldberg-Shprintzen megacolon syndrome ORPHA:66629,Disease
Squamous cell carcinoma of the oropharynx ORPHA:500478,Disease
Isolated congenital anosmia ORPHA:88620,Disease
Proteinuria,Disease
Norovirus Hu/GII.4/Miranda/NSW850K/2011/AU VP1,Pathogen
Crouzon disease ORPHA:207,Disease
Influenza A virus (A/California/04/2009(H1N1)) matrix protein 2 (gene: M2),Pathogen
