Id,Type
Norovirus GII/Hu/JP/2012/GII.Pe_GII.4_Sydney2012/Fukuyama/2 VP1 (gene: VP1),Pathogen
Influenza A virus (A/New York/392/2004(H3N2)) polymerase PB2 (gene: PB2),Pathogen
Horsepox virus HSPV194 (ankyrin repeats),Pathogen
Human mastadenovirus D encapsidation protein IVa2 (gene: IVa2),Pathogen
Influenza A virus (A/California/07/2009(H1N1)) HA1 (gene: HA),Pathogen
EHLERS-DANLOS SYNDROME DERMATOSPARAXIS TYPE,Disease
Round face,Disease
Tendinopathy,Disease
Colonic Neoplasms,Disease
Chronic graft-versus-host disease,Disease
TMEM70-related mitochondrial encephalo-cardio-myopathy ORPHA:1194,Disease
Intracranial Meningioma,Disease
Prolidase deficiency ORPHA:742,Disease
MALT lymphoma ORPHA:52417,Disease
Torticollis,Disease
Abnormality of the skeletal system,Disease
Congenital Keratoglobus,Disease
Periodontitis,Disease
Noonan syndrome-like disorder with juvenile myelomonocytic leukemia ORPHA:363972,Disease
Fabry Disease,Disease
Dermatitis Phototoxic,Disease
Diaphyseal Dysplasia,Disease
Astrovirus MLB1 HK05 ORF1b (gene: ORF1b),Pathogen
Sezary Syndrome,Disease
Pancreatic carcinoma familial,Disease
Chapare mammarenavirus Z protein,Pathogen
Benign neoplasm of esophagus,Disease
Vaccinia virus ankyrin-like protein (gene: B18R),Pathogen
Human alphaherpesvirus 3 ubiquitin E3 ligase ICP0 (gene: ORF61),Pathogen
14q11.2 microduplication syndrome ORPHA:261229,Disease
Lipoid proteinosis ORPHA:530,Disease
Unipolar Depression,Disease
Bone Diseases Developmental,Disease
Papilloma,Disease
Hermansky-Pudlak syndrome without pulmonary fibrosis ORPHA:231512,Disease
Nephrolithiasis,Disease
Human adenovirus 3+7 maturation protein IVA2 (gene: IVa2),Pathogen
Heart Failure,Disease
Pulmonary Eosinophilia,Disease
Dyschromatosis universalis hereditaria ORPHA:241,Disease
Growth delay-intellectual disability-hepatopathy syndrome ORPHA:541423,Disease
Uterine Corpus Sarcoma,Disease
8p11.2 deletion syndrome ORPHA:251066,Disease
Human betaherpesvirus 6B G-protein coupled receptor fragment (gene: U12),Pathogen
Joint laxity,Disease
Hematocrit procedure,Disease
Fibrosis of bile duct,Disease
Norovirus Hu/GI.2/Jingzhou/2013401/CHN major capsid protein VP1,Pathogen
Ectromelia virus ERPV IL-1 beta receptor,Pathogen
Refractory anemias,Disease
Colorectal Neoplasms,Disease
Human adenovirus 11+34 encapsidation protein IVa2 (gene: IVa2),Pathogen
Congenital Exomphalos,Disease
Dystonia-parkinsonism-hypermanganesemia syndrome ORPHA:521406,Disease
Wasting,Disease
Ichthyosis-short stature-brachydactyly-microspherophakia syndrome ORPHA:363992,Disease
leukemia,Disease
Melanoma and neural system tumor syndrome ORPHA:252206,Disease
Pituitary stalk interruption syndrome ORPHA:95496,Disease
Lung diseases,Disease
Atrial septal defect sinus venosus type ORPHA:99105,Disease
Echovirus E17 VP3,Pathogen
Rippling muscle disease ORPHA:97238,Disease
Abnormality of the outer ear,Disease
Multicystic Renal Dysplasia,Disease
Gastroesophageal Reflux Disease,Disease
Ectromelia virus ERPV complement binding protein,Pathogen
Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome ORPHA:70595,Disease
Norovirus Hu/GII.12/CGMH42/2010/TW ORF1,Pathogen
Hemophagocytic Lymphohistiocytosis,Disease
Echovirus E25 VP2,Pathogen
Influenza B virus (B/Memphis/12/97) HA protein,Pathogen
Generalized muscle weakness,Disease
Bacterial Endocarditis,Disease
Enterovirus D capsid protein 1B,Pathogen
Lipoprotein glomerulopathy ORPHA:329481,Disease
Tracheal Diseases,Disease
Hydrocephalus with stenosis of the aqueduct of Sylvius ORPHA:2182,Disease
Zebra body myopathy ORPHA:97240,Disease
Hereditary sensorimotor neuropathy with hyperelastic skin ORPHA:280598,Disease
Human rhinovirus A50 1D,Pathogen
Epiretinal Membrane,Disease
Motor neuron atrophy,Disease
Malignant Testicular Germ Cell Tumor,Disease
Congenital Localized Absence Of Skin,Disease
Fused Incisors,Disease
Polyostotic fibrous dysplasia ORPHA:93276,Disease
Glossitis Benign Migratory,Disease
Essential Tremor,Disease
Bosley-Salih-Alorainy syndrome ORPHA:69737,Disease
Cowpox virus CPXV049 protein (gene: CPXV049 CDS),Pathogen
Hallux Valgus,Disease
Echovirus E2 VP1,Pathogen
Human adenovirus D37 pIVa2 (gene: pIVa2),Pathogen
Adenosine monophosphate deaminase deficiency ORPHA:45,Disease
Metachromatic leukodystrophy late infantile form ORPHA:309256,Disease
Aortic valve disorder,Disease
Maraba virus phosphoprotein (gene: P),Pathogen
Pulmonary arterial hypertension associated with connective tissue disease ORPHA:275798,Disease
Hirschsprung disease-ganglioneuroblastoma syndrome ORPHA:2151,Disease
Pneumonia Bacterial,Disease
Human cosavirus B VP2,Pathogen
Primary Carcinoma,Disease
Finding of body mass index,Disease
Nonmedullary Thyroid Carcinoma,Disease
FGF19,Gene
Rhizomelic chondrodysplasia punctata type 5 ORPHA:468717,Disease
Li-Fraumeni syndrome ORPHA:524,Disease
Cryptogenic multifocal ulcerous stenosing enteritis ORPHA:468635,Disease
Myoclonus,Disease
Rett Syndrome,Disease
Prostate Cancer,Disease
Combined immunodeficiency due to ORAI1 deficiency ORPHA:317428,Disease
Colorectal Adenoma,Disease
Malignant Neoplasm,Disease
Human rhinovirus A40 1D,Pathogen
Core binding factor acute myeloid leukemia,Disease
Ovarian Failure Premature,Disease
Lymphohistiocytosis Hemophagocytic,Disease
Cholera Infantum,Disease
Alagille syndrome due to a JAG1 point mutation ORPHA:261619,Disease
Stickler syndrome type 2 ORPHA:90654,Disease
Oropouche virus full_polyprotein 1..1420 (gene: M),Pathogen
Human enterovirus 79 3D,Pathogen
Nerve Pain,Disease
Diabetes,Disease
Prostatic Neoplasms,Disease
Endometrioid carcinoma ovary,Disease
Best vitelliform macular dystrophy ORPHA:1243,Disease
Juvenile psoriatic arthritis,Disease
Atherosclerotic occlusive disease,Disease
Steroid Sulfatase Deficiency Disease,Disease
Retinal Vein Occlusion,Disease
Epidermolysis bullosa simplex with circinate migratory erythema ORPHA:158681,Disease
African Burkitt's lymphoma,Disease
Early-onset nuclear cataract ORPHA:98991,Disease
Human rhinovirus A45 1D,Pathogen
Echovirus E16 3D,Pathogen
Gastritis,Disease
Pulmonary arterial hypertension,Disease
Nausea and vomiting,Disease
Idiopathic CD4 lymphocytopenia ORPHA:228000,Disease
Yaba-like disease virus 8L protein (gene: 8L),Pathogen
Paroxysmal Nerve Pain,Disease
Dyschezia,Disease
Infectious disease of lung,Disease
Human T-cell leukemia virus type I Pr gag-pro-pol (gene: gag-pro-pol),Pathogen
Rod-cone Dystrophy,Disease
Mucopolysaccharidosis type 6 slowly progressing ORPHA:276223,Disease
Impaired Cognition,Disease
Systolic Pressure,Disease
STN1,Gene
Focal dermal hypoplasia ORPHA:2092,Disease
Human gammaherpesvirus 4 EBNA-1 protein (gene: BKRF1),Pathogen
Abnormally small eyeball,Disease
Lymphadenopathy,Disease
hyperparathyroid,Disease
Familial bicuspid aortic valve ORPHA:402075,Disease
CHST3-related skeletal dysplasia ORPHA:263463,Disease
SATB2-associated syndrome due to a pathogenic variant ORPHA:576283,Disease
Vaccinia virus Ankara 72.4k ankyrin repeat protein f2,Pathogen
Congenital short bowel syndrome ORPHA:2301,Disease
Gluten sensitivity,Disease
Human rhinovirus A36 1B (VP2),Pathogen
Malignant Neoplasms,Disease
Cowpox virus CPXV194 protein (gene: CPXV194 CDS),Pathogen
Familial primary localized cutaneous amyloidosis ORPHA:353220,Disease
Isolated Pierre Robin syndrome ORPHA:718,Disease
Nasopharyngeal Carcinoma,Disease
Nappy hair texture,Disease
Enterovirus B97 VP2,Pathogen
Thyroid Diseases,Disease
Combined immunodeficiency-enteropathy spectrum ORPHA:436252,Disease
Horsepox virus HSPV196 (ankyrin-like protein,Pathogen
intracranial glioma,Disease
Essential thrombocythemia ORPHA:3318,Disease
Abetalipoproteinemia,Disease
Periodontitis Juvenile,Disease
PPP1R14B,Gene
Fahr's syndrome (disorder),Disease
Impaired cognition,Disease
Overactive Bladder,Disease
Human parainfluenza virus 1 strain Washington/1964 Y1 protein (gene: Y1),Pathogen
Arthritis Collagen-Induced,Disease
Isolated optic nerve hypoplasia/aplasia ORPHA:137902,Disease
Neurogenic muscle atrophy especially in the lower limbs,Disease
Left-Sided Heart Failure,Disease
Familial partial lipodystrophy Kobberling type ORPHA:79084,Disease
Peyronie Disease,Disease
Influenza A virus (A/Shanghai/02/2013(H7N9)) matrix protein 1 (gene: M1),Pathogen
Calcium measurement,Disease
Horsepox virus HSPV197 (Hypothetical protein),Pathogen
Monkeypox virus DNA polymerase,Pathogen
Legius syndrome ORPHA:137605,Disease
Norovirus Hu/GII.4/GZ2010-L87/Guangzhou/CHN/2011 full_polyprotein 1..1699,Pathogen
Papilloma Squamous Cell,Disease
Spondyloperipheral dysplasia-short ulna syndrome ORPHA:1856,Disease
Horsepox virus HSPV182 (EEV membrane glycoprotein,Pathogen
Norovirus Hu/Norwalk/10296/2010/VNM protein p48 (gene: POL),Pathogen
Tauopathies,Disease
Gamma-aminobutyric acid transaminase deficiency ORPHA:2066,Disease
Angle class 2 malocclusion,Disease
Tyrosinemia type 3 ORPHA:69723,Disease
Dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome ORPHA:2229,Disease
Epilepsy Lateral Temporal,Disease
Gastroenteritis,Disease
Syncope,Disease
Atypical Teratoid Rhabdoid Tumor,Disease
Ventricular Septal Defect,Disease
Childhood Leukemia,Disease
Uncinate Epilepsy,Disease
Junctional split,Disease
Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome ORPHA:69735,Disease
Chest Pain,Disease
Cholestasis of pregnancy,Disease
CATARACT ANTERIOR POLAR,Disease
Severe combined immunodeficiency due to CTPS1 deficiency ORPHA:420573,Disease
Scheie syndrome ORPHA:93474,Disease
Familial progressive hyperpigmentation ORPHA:79146,Disease
Western equine encephalitis virus RNA-dependent RNA polymerase catalytic subunit,Pathogen
Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome ORPHA:314404,Disease
Progressive familial intrahepatic cholestasis type 1 ORPHA:79306,Disease
Peripheral T-Cell Lymphoma,Disease
Kleefstra syndrome due to 9q34 microdeletion ORPHA:96147,Disease
Human papillomavirus type 78 regulatory protein E2 (gene: E2),Pathogen
Endometrioma,Disease
Tumor Initiation,Disease
Monkeypox virus sulfhydryl oxidase,Pathogen
Seckel syndrome,Disease
Urticaria,Disease
Elfin facies,Disease
Norovirus Hu/GII.12/CGMH39/2010/TW ORF1,Pathogen
Low isolated anorectal malformation ORPHA:171215,Disease
Silicosis,Disease
Diabetic Neuropathies,Disease
Titi monkey adenovirus ECC-2011 III,Pathogen
Isolated asymptomatic elevation of creatine phosphokinase ORPHA:206599,Disease
Metatropic dysplasia ORPHA:2635,Disease
Multiple epiphyseal dysplasia Beighton type ORPHA:166011,Disease
Familial steroid-resistant nephrotic syndrome with adrenal insufficiency ORPHA:506334,Disease
Hereditary breast and ovarian cancer syndrome ORPHA:145,Disease
Yaba-like disease virus 147R protein (gene: 147R),Pathogen
Diastolic blood pressure,Disease
Xeroderma Pigmentosum Complementation Group D,Disease
Germ cell tumor,Disease
Chromosome 5 trisomy 5q,Disease
Bone pain,Disease
Dominant hypophosphatemia with nephrolithiasis or osteoporosis ORPHA:244305,Disease
Autosome Abnormalities,Disease
Echovirus 9 strain Barty polymerase,Pathogen
Biliary Tract Diseases,Disease
Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome ORPHA:281201,Disease
X-linked intellectual disability Van Esch type ORPHA:163976,Disease
Brugada syndrome ORPHA:130,Disease
Human enterovirus 71 HZ08/Hangzhou/2008 full_polyprotein 1..2193,Pathogen
Lethal hydranencephaly-diaphragmatic hernia syndrome ORPHA:480528,Disease
Polycystic Kidney Autosomal Dominant,Disease
Ectromelia virus ERPV serine/threonine kinase,Pathogen
Human mastadenovirus A E3 CR1-alpha1,Pathogen
Dental Enamel Hypoplasia,Disease
Norovirus Hu/GII.4/Hong Kong/CUHK6080/2012/CHN full_polyprotein 1..1699,Pathogen
Substance Dependence,Disease
Atelosteogenesis type I ORPHA:1190,Disease
Pseudoachondroplasia ORPHA:750,Disease
Proliferative diabetic retinopathy,Disease
Human poliovirus 1 Mahoney excised_polyprotein 1566..2209,Pathogen
Fundus coloboma,Disease
Silver-Russell syndrome due to 11p15 microduplication ORPHA:231144,Disease
Mature B-Cell Non-Hodgkin Lymphoma,Disease
Caries (morphologic abnormality),Disease
Human parechovirus 2A protein (gene: polyprotein),Pathogen
Polynesian Bronchiectasis,Disease
Infantile nystagmus syndrome,Disease
Microtia,Disease
Blonde hair,Disease
MYELOPROLIFERATIVE SYNDROME TRANSIENT,Disease
Nephrotic syndrome-epidermolysis bullosa-sensorineural deafness syndrome ORPHA:300333,Disease
Cranio-osteoarthropathy ORPHA:1525,Disease
Benign paroxysmal torticollis of infancy ORPHA:71518,Disease
Norovirus Hu/Norwalk/10255/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Vaccinia virus Ankara soluble and cell surface interferon-alpha/beta receptor,Pathogen
Cystic Fibrosis,Disease
Echovirus E29 VP1,Pathogen
Hypertrophic Cardiomyopathy,Disease
C11ORF71,Gene
Russell-Silver syndrome,Disease
Autosomal dominant congenital benign spinal muscular atrophy ORPHA:1216,Disease
Wilson-Turner syndrome ORPHA:3459,Disease
Echovirus E17 VP2,Pathogen
Autosomal dominant intermediate Charcot-Marie-Tooth disease type B ORPHA:100044,Disease
Yaba-like disease virus 141R protein (gene: 141R),Pathogen
Large congenital melanocytic nevus ORPHA:626,Disease
Thick lower lip vermilion,Disease
Giant Cell Tumors,Disease
Renal carcinoma,Disease
Mucopolysaccharidosis Type IIIA,Disease
Echovirus E13 VP2,Pathogen
RELA fusion-positive ependymoma ORPHA:530792,Disease
Craniosynostosis Boston type ORPHA:1541,Disease
Postnatal growth retardation,Disease
Familial medullary thyroid carcinoma,Disease
Adult Fibrosarcoma,Disease
Benign Prostatic Hyperplasia,Disease
Kernicterus,Disease
Marie Unna hereditary hypotrichosis ORPHA:444,Disease
Mullerian aplasia and hyperandrogenism ORPHA:247768,Disease
Spondylarthropathies,Disease
Molluscum contagiosum virus subtype 1 MC080R (gene: MC080R),Pathogen
Leprosy,Disease
Severe myopia,Disease
Congenital deafness,Disease
Osteoporosis Senile,Disease
Apert syndrome ORPHA:87,Disease
Renal tubular acidosis,Disease
Thrombocytopenia,Disease
Promyelocytic Leukemia,Disease
SHORT syndrome ORPHA:3163,Disease
Human bocavirus isolate SH2 NS1,Pathogen
Human rhinovirus B17 full_polyprotein 1..2186,Pathogen
Thrombotic thrombocytopenic purpura acquired,Disease
Psychosis,Disease
Familial expansile osteolysis ORPHA:85195,Disease
Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome ORPHA:71289,Disease
Modoc virus non-structural protein 2A,Pathogen
TEKT4P2,Gene
Combined immunodeficiency due to partial RAG1 deficiency ORPHA:231154,Disease
Severe intellectual disability-progressive spastic diplegia syndrome ORPHA:404473,Disease
MRM1,Gene
Conjunctivitis,Disease
Atypical glycine encephalopathy ORPHA:289863,Disease
Primary cutaneous B-cell lymphoma,Disease
Heparan sulfate excretion in urine,Disease
Autosomal dominant compelling helio ophthalmic outburst syndrome,Disease
Norovirus Hu/GII.4/Guangzhou/GZ2010-L91/CHN/2011 major viral capsid protein,Pathogen
Split-Hand/Foot Malformation,Disease
Norovirus Hu/GII.4/CHDC4108/1987/US VP1,Pathogen
Thiamine-responsive maple syrup urine disease ORPHA:268184,Disease
Cytomegalovirus Infections,Disease
Cerebral Aneurysm,Disease
FGFR2-related bent bone dysplasia ORPHA:313855,Disease
Gastrointestinal inflammation,Disease
Neonatal inflammatory skin and bowel disease ORPHA:294023,Disease
Autosomal recessive spastic paraplegia type 70 ORPHA:401835,Disease
Polycystic Kidney Type 1 Autosomal Dominant Disease,Disease
Monkeypox virus insulin metalloproteinase-like protein,Pathogen
Hematopoietic Neoplasms,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2B ORPHA:99936,Disease
Congenital muscular dystrophy without intellectual disability ORPHA:370980,Disease
Human adenovirus 16 maturation protein IVA2 (gene: IVa2),Pathogen
Alkaptonuria ORPHA:56,Disease
Cowpox virus CPXV212 protein (gene: CPXV212 CDS),Pathogen
Recurrent Brain Neoplasm,Disease
Short palpebral fissure,Disease
Echovirus E21 VP3,Pathogen
Multiple self-healing squamous epithelioma ORPHA:65748,Disease
Human adenovirus 6 maturation protein pIVa2 (gene: pIVa2),Pathogen
Familial clubfoot due to 17q23.1q23.2 microduplication ORPHA:238578,Disease
HELLP syndrome ORPHA:244242,Disease
Alport Syndrome,Disease
HPSE,Gene
Retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome ORPHA:494439,Disease
Reperfusion Injury,Disease
Malignant neoplasm of salivary gland,Disease
Corneal stromal opacities,Disease
Variola virus hypothetical protein (gene: J7R),Pathogen
Triploidy syndrome,Disease
Invasive Streptococcus pneumoniae disease,Disease
Alloimmune Thrombocytopenia,Disease
Enterovirus D 3D-POL,Pathogen
Oral Cavity Carcinoma,Disease
Congestive heart failure,Disease
Infantile muscular hypotonia,Disease
Congenital cataract,Disease
Human adenovirus 1 IVa2,Pathogen
Acquired partial lipodystrophy ORPHA:79087,Disease
Exudative vitreoretinopathy 1,Disease
Norovirus Hu/GII/BG1C0241-33/2011/BGD protein p48 (gene: POL),Pathogen
Left ventricular noncompaction ORPHA:54260,Disease
Methylcobalamin deficiency type cblE ORPHA:2169,Disease
Wilson disease ORPHA:905,Disease
Salivary Gland Neoplasm,Disease
Increased size of penis,Disease
Orf virus ORF129 ankyrin repeat protein,Pathogen
Myoclonic Epilepsy,Disease
Hereditary hemorrhagic telangiectasia ORPHA:774,Disease
Echovirus E14 VP3,Pathogen
Malignant Pleural Mesothelioma,Disease
Fractures Multiple,Disease
Papiine alphaherpesvirus 2 tegument protein VP22 (gene: UL49),Pathogen
Norovirus Hu/Norwalk/10368/2010/VNM protein p48 (gene: POL),Pathogen
Human rhinovirus A80 3D,Pathogen
Autosomal dominant intermediate Charcot-Marie-Tooth disease type D ORPHA:100046,Disease
Paronychia Inflammation,Disease
Cognitive changes,Disease
Tumor Immunity,Disease
Severe combined immunodeficiency due to LCK deficiency ORPHA:280142,Disease
Schilbach-Rott syndrome ORPHA:2353,Disease
Primary failure of tooth eruption ORPHA:412206,Disease
Severe myopia-generalized joint laxity-short stature syndrome ORPHA:527450,Disease
Creatinine measurement serum (procedure),Disease
Norovirus Hu/GII.12/CGMH40/2010/TW ORF1,Pathogen
Cervical high grade squamous intraepithelial lesion,Disease
Human papillomavirus KC5 E2 (gene: E2),Pathogen
Anonychia,Disease
Congenital neutropenia-myelofibrosis-nephromegaly syndrome ORPHA:369852,Disease
Filippi syndrome ORPHA:3255,Disease
Carcinoma Papillary,Disease
Malignant neoplasm of larynx,Disease
Muscle Rigidity,Disease
Partial pancreatic agenesis ORPHA:2805,Disease
Neoplasm,Disease
Hypogonadotropic Hypogonadism,Disease
Carcinogenesis,Disease
Human adenovirus 7d2 100 kDa hexon assembly-associated protein (gene: L4),Pathogen
Weight Gain,Disease
Lichen Planus,Disease
Partial corpus callosum agenesis-cerebellar vermis hypoplasia with posterior fossa cysts syndrome ORPHA:401959,Disease
ABCC2,Gene
Molluscum contagiosum virus subtype 1 MC039L (gene: MC039L),Pathogen
Juvenile Myoclonic Epilepsy,Disease
Cervical intraepithelial neoplasia grade 2,Disease
Intestinal Polyposis,Disease
