Id,Type
Liver Cirrhosis,Disease
Human rhinovirus B27 1D,Pathogen
Vaccinia virus ankyrin-like protein (gene: B4R),Pathogen
Dementia Vascular,Disease
Penile Neoplasms,Disease
Ring dermoid of cornea ORPHA:91481,Disease
Porphyria Cutanea Tarda,Disease
Distal myopathy with anterior tibial onset ORPHA:178400,Disease
AIDS related complex,Disease
Progressive night blindness,Disease
Familial cold urticaria,Disease
Infantile systemic hyalinosis ORPHA:2176,Disease
Coronary Artery Disease,Disease
Neuronal Ceroid-Lipofuscinoses,Disease
Human gammaherpesvirus 8 vIRF-4 (gene: vIRF-4),Pathogen
Herpes encephalitis,Disease
Human rhinovirus A71 1D,Pathogen
Pelvic Pain,Disease
Coxsackievirus B5 helicase polyprotein region 7 (gene: 1A),Pathogen
Nevus elasticus,Disease
Ductal Carcinoma,Disease
Thin sparse hair,Disease
Breast Carcinoma,Disease
Diffuse Mixed-Cell Lymphoma,Disease
Overgrowth-macrocephaly-facial dysmorphism syndrome ORPHA:137634,Disease
Marburg virus - Musoke Kenya 1980 glycoprotein (gene: GP),Pathogen
Intracranial Aneurysm,Disease
Hereditary papillary renal cell carcinoma ORPHA:47044,Disease
Nicotinamide adenine dinucleotide coenzyme Q reductase deficiency,Disease
Myelodysplastic syndrome ORPHA:52688,Disease
Human rhinovirus B5 1D,Pathogen
Coxsackievirus A11 vp4,Pathogen
Lung Melanoma,Disease
Human adenovirus B3 L5 protein IV (fiber) (gene: L5),Pathogen
Methamphetamine dependence,Disease
Benign melanocytic nevus,Disease
Ventricular Dysfunction Left,Disease
Mycosis Fungoides,Disease
Oral Cavity Carcinoma,Disease
Neurocognitive Disorders,Disease
Japanese encephalitis virus prodexcised_polyprotein 1..794,Pathogen
Human gammaherpesvirus 8 K6 (gene: K6),Pathogen
Inflammatory Breast Carcinoma,Disease
Bacteremia due to Staphylococcus aureus,Disease
Human rhinovirus A77 1C,Pathogen
Preauricular dimple,Disease
Endometriosis of ovary,Disease
Colon Carcinoma,Disease
Basophilic leukemia,Disease
Spinal muscular atrophy-progressive myoclonic epilepsy syndrome ORPHA:2590,Disease
Hot flushes,Disease
Primary central nervous system lymphoma,Disease
Hyperkeratosis,Disease
Hereditary Autoinflammatory Diseases,Disease
Constipation,Disease
Variola virus hypothetical protein (gene: D6L),Pathogen
Embolic Infarction Middle Cerebral Artery,Disease
Dermatomyositis Childhood Type,Disease
Thrombotic thrombocytopenic purpura acquired,Disease
Echovirus E17 VP3,Pathogen
Hyperammonemia due to N-acetylglutamate synthase deficiency ORPHA:927,Disease
Acute viral hepatitis,Disease
Human rhinovirus A58 1D,Pathogen
Deficiency in anterior pituitary function-variable immunodeficiency syndrome ORPHA:293978,Disease
Enterovirus C99 full_polyprotein 1..2210,Pathogen
Spontaneous abortion,Disease
Autoimmune thyroiditis,Disease
Increased size of the mandible,Disease
Lipodystrophy,Disease
secondary myelodysplastic syndromes,Disease
Squamous cell carcinoma of the head and neck,Disease
Cutaneous Candidiasis,Disease
Echovirus E30 full_polyprotein 1..2194,Pathogen
Arthritis Bacterial,Disease
Fulminant Hepatic Failure with Cerebral Edema,Disease
IMMUNODEFICIENCY 13,Disease
Sterility Postpartum,Disease
Ependymoma,Disease
Soft Tissue Infections,Disease
Ear Inflammation,Disease
Dwarfism,Disease
Bronchopulmonary Sequestration,Disease
Brachydactyly type B1 ORPHA:572385,Disease
Lymphoma T-Cell Cutaneous,Disease
Desmoplastic,Disease
Kniest dysplasia ORPHA:485,Disease
Pustulosis palmaris et plantaris ORPHA:163927,Disease
Pneumococcal Infections,Disease
Renal Tubular Necrosis,Disease
PLIN1-related familial partial lipodystrophy ORPHA:280356,Disease
Follicular thyroid carcinoma,Disease
Myxoid chondrosarcoma,Disease
Conotruncal defect,Disease
Single tumor,Disease
Adrenomyeloneuropathy,Disease
Thrombocytopenia,Disease
Stress Psychological,Disease
Precocious Puberty,Disease
Neonatal Systemic lupus erythematosus,Disease
Craniofacial Abnormalities,Disease
Qualitative abnormality of granulocyte,Disease
Acute myeloid leukemia with CEBPA somatic mutations ORPHA:319480,Disease
CSF1,Gene
Leydig cell hypoplasia due to LHB deficiency ORPHA:325448,Disease
Juvenile hyaline fibromatosis ORPHA:2028,Disease
ECTODERMAL DYSPLASIA 10A HYPOHIDROTIC/HAIR/NAIL TYPE AUTOSOMAL DOMINANT,Disease
Severe combined immunodeficiency due to LAT deficiency ORPHA:504523,Disease
Shock,Disease
Hemorrhagic cystitis,Disease
Hypersensitivity,Disease
Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia ORPHA:284324,Disease
Ichthyosis Bullosa of Siemens,Disease
Benign recurrent intrahepatic cholestasis type 1 ORPHA:99960,Disease
X-linked agammaglobulinemia with growth hormone deficiency,Disease
Laron Syndrome,Disease
Heart Decompensation,Disease
Bone Neoplasms,Disease
Norovirus Hu/GII-4/CGMH23/2010/TW major viral capsid protein (gene: VP1),Pathogen
Chemical Burns,Disease
Norrie disease,Disease
ANK3-related intellectual disability-sleep disturbance syndrome ORPHA:356996,Disease
Short palpebral fissure,Disease
Amphetamine Abuse,Disease
Yaba-like disease virus 147R protein (gene: 147R),Pathogen
Periodontal Ehlers-Danlos syndrome ORPHA:75392,Disease
Meningioma benign no ICD-O subtype,Disease
Rhinovirus B14 2A (P2-A),Pathogen
Multiple Organ Failure,Disease
Pituitary Diseases,Disease
Polyneuropathy,Disease
Atrial Septal Defect,Disease
Malignant neoplasm of kidney,Disease
Pulmonary Fibrosis - from Asbestos Exposure,Disease
Coxsackievirus A6 VP3 protein,Pathogen
Echovirus E19 VP3,Pathogen
Squamous cell carcinoma of the nasal cavity and paranasal sinuses ORPHA:500464,Disease
Aniridia,Disease
Echovirus E20 VP2,Pathogen
Coxsackievirus A22 vp2,Pathogen
MIR616,Gene
Norovirus Hu/GII.4/NIHIC17.9/2013/USA capsid protein VP1 (gene: VP1),Pathogen
Combined immunodeficiency due to Moesin deficiency ORPHA:504530,Disease
Sclerocystic Ovaries,Disease
Norovirus Hu/GII-4/CGMH22/2010/TW major viral capsid protein (gene: VP1),Pathogen
Abnormal vertebral segmentation and fusion,Disease
Cerebral Thrombosis,Disease
Nasopharyngeal carcinoma,Disease
Nasu-Hakola disease ORPHA:2770,Disease
Parathyroid Diseases,Disease
Centriacinar Emphysema,Disease
Middle Cerebral Artery Embolus,Disease
Papillomatosis,Disease
Norovirus Hu/GII.4/CHDC4108/1987/US VP1,Pathogen
Human poliovirus 1 Mahoney VP1 protein,Pathogen
Human betaherpesvirus 5 chemokine vCXCL1 (gene: UL146),Pathogen
Human rhinovirus A85 2C,Pathogen
Chorea,Disease
Human rhinovirus A43 1B,Pathogen
Common variable immunodeficiency ORPHA:1572,Disease
Liver Dysplastic Nodule,Disease
Polycystic Kidney Diseases,Disease
Familial Alzheimer Disease (FAD),Disease
Hereditary retinal dystrophy,Disease
Female Genital Diseases,Disease
Human rhinovirus A49 1B,Pathogen
Yaba monkey tumor virus 66R,Pathogen
Spinocerebellar Ataxia Type 6 (disorder),Disease
Bilateral Headache,Disease
Enamel-renal syndrome ORPHA:1031,Disease
Echovirus E21 VP1,Pathogen
Childhood Medulloblastoma,Disease
Complications of Diabetes Mellitus,Disease
Congenital fibrosis of extraocular muscles ORPHA:45358,Disease
HER2-positive carcinoma of breast,Disease
Polyendocrinopathies Autoimmune,Disease
Colorectal Carcinoma,Disease
Rhinovirus A81 2C,Pathogen
Cervical Intraepithelial Neoplasia Grade 2/3,Disease
Aicardi-Goutieres syndrome ORPHA:51,Disease
Primary Carcinoma,Disease
Paraplegia,Disease
Acute myocardial infarction,Disease
Salivary Gland Pleomorphic Adenoma,Disease
Androgenetic Alopecia,Disease
Malignant tumor of base of tongue,Disease
Xanthoma,Disease
Ovarian Neoplasm,Disease
Sterile multifocal osteomyelitis with periostitis and pustulosis ORPHA:210115,Disease
Gitelman Syndrome,Disease
Horsepox virus HSPV033c (ankyrin repeats),Pathogen
Abdominal symptom,Disease
Squamous cell carcinoma of the hypopharynx ORPHA:494547,Disease
Norovirus Hu/GII.4/NIHIC17.8/2013/USA capsid protein VP1 (gene: VP1),Pathogen
Increased circulating gonadotropin level,Disease
Allergic Reaction,Disease
Overweight or obesity,Disease
CREST Syndrome,Disease
Acute glaucoma,Disease
Pancolitis,Disease
Other Creutzfeldt-Jakob disease,Disease
Human enterovirus 79 1C (VP3),Pathogen
Bronchitis Chronic,Disease
Human rhinovirus A65 1D,Pathogen
Rhegmatogenous retinal detachment,Disease
Pain Crushing,Disease
Echovirus E11 1D(VP1),Pathogen
Atypical Werner syndrome ORPHA:79474,Disease
Chronic Obstructive Airway Disease,Disease
Susceptibility to viral and mycobacterial infections due to STAT1 deficiency ORPHA:391311,Disease
Gliosis,Disease
Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia ORPHA:632,Disease
Human rhinovirus A51 1C,Pathogen
Short stature-pituitary and cerebellar defects-small sella turcica syndrome ORPHA:85442,Disease
Malignant migrating focal seizures of infancy ORPHA:293181,Disease
Diabetic Angiopathies,Disease
Echovirus 9 strain Barty VP2,Pathogen
Aplasia Cutis Congenita,Disease
Norovirus Hu/Shanghai/SH5/2009/CHN VP1,Pathogen
Mammary Neoplasms Human,Disease
Pemphigoid Benign Mucous Membrane,Disease
Norovirus Hu/GII.4/NIHIC17.5/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Human rhinovirus A45 1C,Pathogen
Hemophilia A,Disease
Optic atrophy-ataxia-peripheral neuropathy-global developmental delay syndrome ORPHA:543470,Disease
Pneumonia Ventilator-Associated,Disease
Prolymphocytic Leukemia,Disease
Skin carcinoma,Disease
HER2 gene amplification,Disease
Inflammatory pain,Disease
Quebec platelet disorder,Disease
Cowpox virus CrmB or CPXV005 protein (gene: crmB),Pathogen
Interstitial lung disease-nephrotic syndrome-epidermolysis bullosa syndrome ORPHA:306504,Disease
Middle Cerebral Artery Thrombosis,Disease
Treatment Related Secondary Malignancy,Disease
Neurodegenerative Disorders,Disease
Glaucoma Primary Open Angle,Disease
Irritable Bowel Syndrome,Disease
Human rhinovirus A54 1D,Pathogen
Glomerulosclerosis (disorder),Disease
Nodular glomerulosclerosis,Disease
Vaccinia virus ankyrin-like protein (gene: K1L),Pathogen
TNF receptor-associated periodic fever syndrome (TRAPS),Disease
Bone Resorption,Disease
Autosomal semi-dominant severe lipodystrophic laminopathy ORPHA:280365,Disease
Tetralogy Of Fallot,Disease
Human rhinovirus A63 1C,Pathogen
Sideroblastic Anemia,Disease
Postherpetic neuralgia,Disease
Skin fragility-woolly hair-palmoplantar keratoderma syndrome ORPHA:293165,Disease
Turner Syndrome Male,Disease
Polyglucosan body myopathy type 1 ORPHA:397937,Disease
DK1-CDG ORPHA:91131,Disease
Common Migraine,Disease
Adult Learning Disorders,Disease
Fungal keratitis,Disease
Echovirus 9 strain Hill polyprotein region 3,Pathogen
Cholestasis Of Pregnancy,Disease
Cholangiocarcinoma,Disease
Autoimmune lymphoproliferative syndrome with recurrent viral infections ORPHA:275517,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2J ORPHA:99943,Disease
Inflammatory disease of mucous membrane,Disease
Adenovirus Infections,Disease
Stenosis,Disease
Alcoholic Liver Diseases,Disease
Leprosy Lepromatous,Disease
Involutional Paraphrenia,Disease
Ocular Hypertension,Disease
Male infertility due to large-headed multiflagellar polyploid spermatozoa ORPHA:137893,Disease
Toxic Encephalitis,Disease
Human herpesvirus 3 strain Dumas serine-threonine protein kinase,Pathogen
Mastitis-metritis-agalactia syndrome,Disease
Singleton-Merten dysplasia ORPHA:85191,Disease
RGS2,Gene
Malignant Childhood Neoplasm,Disease
IL1A,Gene
Human rhinovirus A32 1C,Pathogen
Granulomatous Disease Chronic X-Linked,Disease
Inflammatory Bowel Disease,Disease
Metatropic dysplasia ORPHA:2635,Disease
Human rhinovirus B4 1C (VP3),Pathogen
Glomerulosclerosis,Disease
Oligoarticular Juvenile Idiopathic Arthritis,Disease
T-B+ severe combined immunodeficiency due to gamma chain deficiency ORPHA:276,Disease
Dysbetalipoproteinemia ORPHA:412,Disease
Otitis Media with Effusion,Disease
Vaccinia virus ankyrin-like protein,Pathogen
Autosomal dominant Charcot-Marie-Tooth disease type 2I ORPHA:99942,Disease
Coxsackievirus A12 VP2 protein,Pathogen
Human enterovirus C102 vp4,Pathogen
Testicular dysfunction,Disease
Enterovirus B97 VP3,Pathogen
Inflammation,Disease
Autosomal recessive spastic paraplegia type 70 ORPHA:401835,Disease
Thin lips,Disease
Hyperalgesia Primary,Disease
Peritonitis,Disease
Chronic schizophrenia,Disease
Schizophrenia,Disease
Ovarian Failure Premature,Disease
Keratoconus,Disease
Neurilemmoma,Disease
Hypoplasia Of Thumb,Disease
Painful Bladder Syndrome,Disease
Septic Shock,Disease
Akathisia,Disease
Invasive Pulmonary Aspergillosis,Disease
Fuhrmann syndrome ORPHA:2854,Disease
Prostate Cancer Hereditary 7,Disease
Multiple Chemical Sensitivity,Disease
Meningococcal Infections,Disease
Severe Combined Immunodeficiency Disease,Disease
exudative macular degeneration,Disease
Encephalomyocarditis virus excised_polyprotein 1..1044,Pathogen
Nystagmus,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2C ORPHA:99937,Disease
Neck Neoplasms,Disease
Pleurisy,Disease
Molluscum contagiosum virus subtype 1 MC013L (gene: MC013L),Pathogen
Alcohol abuse,Disease
Complicated pneumoconiosis,Disease
Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis ORPHA:85408,Disease
3)(q21,Disease
Echovirus E32 VP2,Pathogen
Human rhinovirus B6 2C (P2-C),Pathogen
Stage IV Ovarian Carcinoma,Disease
Brucellosis,Disease
Achalasia,Disease
Autosomal dominant intermediate Charcot-Marie-Tooth disease type C ORPHA:100045,Disease
Condition Preneoplastic,Disease
Vasogenic Cerebral Edema,Disease
Congestive Heart Failure,Disease
Cutaneous hypersensitivity,Disease
Peripheral demyelinating neuropathy,Disease
Kallmann Syndrome 1,Disease
Uterine Polyp,Disease
Hypernasal voice,Disease
Glycogen storage disease due to glycogen branching enzyme deficiency childhood combined hepatic and myopathic form ORPHA:308684,Disease
Tachyarrhythmia,Disease
Extraskeletal Myxoid Chondrosarcoma,Disease
Lymphoid interstitial pneumonia,Disease
Peters anomaly ORPHA:708,Disease
Chronic respiratory distress with surfactant metabolism deficiency ORPHA:217566,Disease
Cholestasis,Disease
Hypoplastic amelogenesis imperfecta ORPHA:100031,Disease
Hemolytic anemia due to red cell pyruvate kinase deficiency ORPHA:766,Disease
Chronic myeloproliferative disorder,Disease
Ectromelia virus ERPV ankyrin,Pathogen
Invasive Streptococcus pneumoniae disease,Disease
Enterovirus B97 VP1,Pathogen
Nasopharyngeal carcinoma ORPHA:150,Disease
510-Methylenetetrahydrofolate reductase deficiency,Disease
Prostatic Hyperplasia,Disease
Human rhinovirus A56 1D,Pathogen
Metastatic Malignant Neoplasm to the Leptomeninges,Disease
Primary amyloidosis,Disease
Cowpox virus CPXV169 protein (gene: CPXV169 CDS),Pathogen
Monoclonal Gammapathies,Disease
Human rhinovirus A29 1C,Pathogen
Left-Sided Heart Failure,Disease
Kidney Failure Acute,Disease
Murray Valley encephalitis virus prodexcised_polyprotein 1..793,Pathogen
Bone neoplasms,Disease
Alopecia Male Pattern,Disease
Severe Congenital Microcephaly,Disease
Skeletal muscle atrophy,Disease
Humoral hypercalcemia of malignancy (disorder),Disease
Seropositive rheumatoid arthritis,Disease
Epstein-Barr Virus Infections,Disease
Sickle Cell Dactylitis,Disease
Human rhinovirus QCE VP3,Pathogen
Trigeminal Neuralgia,Disease
Human betaherpesvirus 5 membrane glycoprotein UL11 (gene: UL11),Pathogen
Human rhinovirus A90 1D,Pathogen
Psychotic Disorders,Disease
Chronic Lymphocytic Leukemia,Disease
Focal Emphysema,Disease
Celiac Disease,Disease
Testicular Germ Cell Tumor,Disease
Treatment related secondary malignancy,Disease
Enterovirus A120 full_polyprotein 1..2191,Pathogen
Ache,Disease
Alzheimer Disease Late Onset,Disease
Lymphoma Intermediate-Grade,Disease
Monocyte count result,Disease
Lymphoblastic leukemia in children,Disease
Dupuytren Contracture,Disease
Cercopithecine alphaherpesvirus 2 tegument serine/threonine protein kinase (gene: UL13),Pathogen
NON RARE IN EUROPE: Diabetes mellitus type 1 ORPHA:243377,Disease
Ovarian Cancer,Disease
Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR2 deficiency ORPHA:319547,Disease
Brain Injuries,Disease
Acute type B viral hepatitis,Disease
Lymphocytic infiltration,Disease
Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency ORPHA:319558,Disease
Retinal damage,Disease
Subcortical band heterotopia ORPHA:99796,Disease
Human rhinovirus B86 1B,Pathogen
Gastrointestinal Neoplasms,Disease
Dystonia Dopa-Responsive due to Sepiapterin Reductase Deficiency,Disease
Encephalomyelitis Acute Disseminated,Disease
Echovirus E13 VP2,Pathogen
Trophoblastic Neoplasms,Disease
Anterior Choroidal Artery Infarction,Disease
Human adenovirus D37 48.9 kDa (gene: E3),Pathogen
Human adenovirus 61 E3 CR1 beta,Pathogen
Human rhinovirus A40 1C,Pathogen
Hydrocephalus Normal Pressure,Disease
Autosomal dominant spastic paraplegia type 73 ORPHA:444099,Disease
Malignant neoplasm of ventral surface of tongue,Disease
Echovirus E21 VP3,Pathogen
C3 Glomerulopathy,Disease
Coxsackievirus A11 vp1,Pathogen
Hypohidrosis,Disease
Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency ORPHA:90795,Disease
Nephronophthisis,Disease
LATERAL MENINGOCELE SYNDROME,Disease
Somatotropin Deficiency,Disease
Human rhinovirus A62 1C,Pathogen
Immunodeficiency,Disease
Familial neurocardiogenic syncope,Disease
SDC4,Gene
Hypercholesterolemia,Disease
Norovirus Hu/GII-4/CGMH12/2007/TW major viral capsid protein (gene: VP1),Pathogen
Echovirus E2 VP1,Pathogen
Juvenile arthritis,Disease
CCDC115-CDG ORPHA:468684,Disease
External Carotid Artery Diseases,Disease
Cerebellar degeneration,Disease
Carcinoma of urinary bladder superficial,Disease
Progressive retinal dystrophy due to retinol transport defect ORPHA:352718,Disease
Congenital bile acid synthesis defect type 2 ORPHA:79303,Disease
Focal epilepsy-intellectual disability-cerebro-cerebellar malformation ORPHA:352587,Disease
HTLV-I Infections,Disease
NLRC4-related familial cold autoinflammatory syndrome ORPHA:576349,Disease
SYNOVITIS GRANULOMATOUS WITH UVEITIS AND CRANIAL NEUROPATHIES (disorder),Disease
Papiine alphaherpesvirus 2 envelope glycoprotein C (gene: UL44),Pathogen
Human rhinovirus A28 2C (P2-C),Pathogen
Acute neonatal citrullinemia type I ORPHA:247546,Disease
Charcot-Marie-Tooth disease type 4E ORPHA:99951,Disease
Glaucoma of childhood,Disease
Low Grade Lymphoma (neoplasm),Disease
Mitochondrial Myopathies,Disease
Polyarteritis Nodosa,Disease
Teratoma,Disease
Splenic Hypoplasia,Disease
Pleomorphic Xanthoastrocytoma,Disease
Human cosavirus full_polyprotein 1..2121,Pathogen
Long narrow head,Disease
Prostate cancer familial,Disease
Meleda Disease,Disease
Resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta ORPHA:566243,Disease
Human rhinovirus A61 1D,Pathogen
Kidney Calculi,Disease
Temporomandibular Joint Dysfunction Syndrome,Disease
