Interactor A Genes,Interactor B Genes,Combined Score,Taxid interactor A,Taxid interactor B,Genes,Log2FoldChange,FoldChange,Regulation
BTRC,CDC34,0.986,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
CUL1,BTRC,0.999,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
PLK1,BTRC,0.952,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
NFKB1,BTRC,0.964,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
BTRC,PLK1,0.952,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
BTRC,GLI1,0.983,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
SNAI1,BTRC,0.964,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
BTRC,PER1,0.962,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
BTRC,CUL1,0.999,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
RBX1,BTRC,0.999,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
BTRC,FBXO2,0.981,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
PER1,BTRC,0.962,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
BTRC,NFKB2,0.963,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
NFKB2,BTRC,0.963,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
FBXO4,BTRC,0.945,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
GLI1,BTRC,0.983,Homo sapiens,Homo sapiens,BTRC,1.1372245225476,2.19957458556364,UpRegulated
RBX1,CAND1,0.999,Homo sapiens,Homo sapiens,CAND1,-1.13677413884806,2.19888802472075,DownRegulated
CUL1,CAND1,0.999,Homo sapiens,Homo sapiens,CAND1,-1.13677413884806,2.19888802472075,DownRegulated
CAND1,CUL1,0.999,Homo sapiens,Homo sapiens,CAND1,-1.13677413884806,2.19888802472075,DownRegulated
CAND1,RBX1,0.999,Homo sapiens,Homo sapiens,CAND1,-1.13677413884806,2.19888802472075,DownRegulated
DDIT3,HSPA5,0.921,Homo sapiens,Homo sapiens,HSPA5,1.13613392579879,2.1979124585344,UpRegulated
HSPA5,DNAJB1,0.95,Homo sapiens,Homo sapiens,HSPA5,1.13613392579879,2.1979124585344,UpRegulated
HSPA5,DDIT3,0.921,Homo sapiens,Homo sapiens,HSPA5,1.13613392579879,2.1979124585344,UpRegulated
HSPA5,DNAJB11,0.997,Homo sapiens,Homo sapiens,HSPA5,1.13613392579879,2.1979124585344,UpRegulated
DNAJB1,HSPA5,0.95,Homo sapiens,Homo sapiens,HSPA5,1.13613392579879,2.1979124585344,UpRegulated
DNAJB11,HSPA5,0.997,Homo sapiens,Homo sapiens,HSPA5,1.13613392579879,2.1979124585344,UpRegulated
NCOA3,JUN,0.938,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
NCOA3,ZNF217,0.917,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
NCOA3,MAPK11,0.906,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
NCOA3,PRKACA,0.919,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
NCOA3,EP300,0.999,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
EP300,NCOA3,0.999,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
NCOA3,FOS,0.97,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
NCOA3,CREBBP,0.999,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
JUN,NCOA3,0.938,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
MAPK11,NCOA3,0.906,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
CREBBP,NCOA3,0.999,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
PRKACA,NCOA3,0.919,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
FOS,NCOA3,0.97,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
ZNF217,NCOA3,0.917,Homo sapiens,Homo sapiens,NCOA3,1.13578973280648,2.1973881510339,UpRegulated
MAPK11,MAPKAPK2,0.997,Homo sapiens,Homo sapiens,MAPKAPK2,1.13528567509928,2.19662054808768,UpRegulated
MAPKAPK2,MAPK11,0.997,Homo sapiens,Homo sapiens,MAPKAPK2,1.13528567509928,2.19662054808768,UpRegulated
HOXB13,MEIS2,0.927,Homo sapiens,Homo sapiens,MEIS2,-1.13270135401154,2.19268923118824,DownRegulated
MEIS2,HOXB13,0.927,Homo sapiens,Homo sapiens,MEIS2,-1.13270135401154,2.19268923118824,DownRegulated
TCP1,PDCL3,0.982,Homo sapiens,Homo sapiens,PDCL3,-1.13263232646309,2.1925843217396,DownRegulated
PDCL3,TCP1,0.982,Homo sapiens,Homo sapiens,PDCL3,-1.13263232646309,2.1925843217396,DownRegulated
TP53,PCBP4,0.909,Homo sapiens,Homo sapiens,PCBP4,1.13129341298613,2.1905504068886,UpRegulated
PCBP4,TP53,0.909,Homo sapiens,Homo sapiens,PCBP4,1.13129341298613,2.1905504068886,UpRegulated
RHOBTB2,KEAP1,0.919,Homo sapiens,Homo sapiens,RHOBTB2,1.13093496339114,2.1900062140086,UpRegulated
KEAP1,RHOBTB2,0.919,Homo sapiens,Homo sapiens,RHOBTB2,1.13093496339114,2.1900062140086,UpRegulated
ADRB2,ARRB2,0.999,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
GLI1,ARRB2,0.954,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
ARRB2,GLI1,0.954,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
PDE4A,ARRB2,0.938,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
ARRB2,ARAF,0.943,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
CXCR4,ARRB2,0.975,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
ARAF,ARRB2,0.943,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
ARRB2,GRK5,0.972,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
ARRB2,PDE4A,0.938,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
GRK5,ARRB2,0.972,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
AGT,ARRB2,0.915,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
ARRB2,CXCR4,0.975,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
ARRB2,AGT,0.915,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
ARRB2,ADRB2,0.999,Homo sapiens,Homo sapiens,ARRB2,1.12920524742369,2.18738208440605,UpRegulated
RAB3A,DNAJC5,0.934,Homo sapiens,Homo sapiens,DNAJC5,1.12917053499004,2.18732945482054,UpRegulated
DNAJC5,RAB3A,0.934,Homo sapiens,Homo sapiens,DNAJC5,1.12917053499004,2.18732945482054,UpRegulated
JDP2,ARL4C,0.908,Homo sapiens,Homo sapiens,JDP2,1.12872980860378,2.18666135342253,UpRegulated
JDP2,JUND,0.964,Homo sapiens,Homo sapiens,JDP2,1.12872980860378,2.18666135342253,UpRegulated
JUN,JDP2,0.969,Homo sapiens,Homo sapiens,JDP2,1.12872980860378,2.18666135342253,UpRegulated
ARL4C,JDP2,0.908,Homo sapiens,Homo sapiens,JDP2,1.12872980860378,2.18666135342253,UpRegulated
JUND,JDP2,0.964,Homo sapiens,Homo sapiens,JDP2,1.12872980860378,2.18666135342253,UpRegulated
JDP2,JUN,0.969,Homo sapiens,Homo sapiens,JDP2,1.12872980860378,2.18666135342253,UpRegulated
STX5,COG8,0.914,Homo sapiens,Homo sapiens,STX5,1.12821372469224,2.18587927620472,UpRegulated
COG8,STX5,0.914,Homo sapiens,Homo sapiens,STX5,1.12821372469224,2.18587927620472,UpRegulated
HNRNPM,SRSF7,0.902,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
HNRNPM,DDX17,0.901,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
HNRNPH3,HNRNPM,0.945,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
ESRP2,HNRNPM,0.914,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
DDX17,HNRNPM,0.901,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
HNRNPM,HNRNPA1,0.993,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
HNRNPA1,HNRNPM,0.993,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
HNRNPM,HNRNPH3,0.945,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
SRSF7,HNRNPM,0.902,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
RBMX,HNRNPM,0.979,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
PTBP1,HNRNPM,0.981,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
HNRNPM,RBMX,0.979,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
HNRNPM,PTBP1,0.981,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
HNRNPM,ESRP2,0.914,Homo sapiens,Homo sapiens,HNRNPM,-1.12745870093933,2.18473561178279,DownRegulated
DEGS1,SGMS2,0.953,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
SGMS2,CERS5,0.949,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
GBA2,SGMS2,0.937,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
SGPP1,SGMS2,0.942,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
SGMS2,GBA2,0.937,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
SGMS2,SMPD1,0.972,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
SGMS2,DEGS1,0.953,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
SGMS2,SGPP1,0.942,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
CERS5,SGMS2,0.949,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
SMPD1,SGMS2,0.972,Homo sapiens,Homo sapiens,SGMS2,1.12631584683945,2.18300562360941,UpRegulated
KIF20A,NCAPG,0.958,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,TTK,0.973,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,CCNB1,0.962,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
CCNA2,NCAPG,0.949,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,NUF2,0.93,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,KIF20A,0.958,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
KIF15,NCAPG,0.919,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,AURKA,0.952,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
CCNB1,NCAPG,0.962,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,CCNA2,0.949,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
AURKA,NCAPG,0.952,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,MKI67,0.908,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
CCNB2,NCAPG,0.97,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,NDC80,0.949,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
MKI67,NCAPG,0.908,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,CCNB2,0.97,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,HMMR,0.909,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NDC80,NCAPG,0.949,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NCAPG,KIF15,0.919,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NUF2,NCAPG,0.93,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
HMMR,NCAPG,0.909,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
TTK,NCAPG,0.973,Homo sapiens,Homo sapiens,NCAPG,-1.12579758382621,2.18222155777982,DownRegulated
NUF2,KIF20A,0.955,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NUF2,CCNA2,0.94,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NUF2,NCAPG,0.93,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NUF2,CCNB1,0.967,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
KIF15,NUF2,0.936,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NUF2,CENPA,0.936,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
CENPA,NUF2,0.936,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NUF2,ZWINT,0.991,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
KIF20A,NUF2,0.955,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
CCNB2,NUF2,0.932,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
CCNA2,NUF2,0.94,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NUF2,KIF15,0.936,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NUF2,CCNB2,0.932,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
CCNB1,NUF2,0.967,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NUF2,NDC80,0.999,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NUF2,TTK,0.989,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NCAPG,NUF2,0.93,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
ZWINT,NUF2,0.991,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
NDC80,NUF2,0.999,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
TTK,NUF2,0.989,Homo sapiens,Homo sapiens,NUF2,-1.12437863882574,2.18007631568647,DownRegulated
PHF1,PHF19,0.963,Homo sapiens,Homo sapiens,PHF19,-1.12161887380345,2.17590998301803,DownRegulated
PHF19,PHF1,0.963,Homo sapiens,Homo sapiens,PHF19,-1.12161887380345,2.17590998301803,DownRegulated
PHF19,JARID2,0.995,Homo sapiens,Homo sapiens,PHF19,-1.12161887380345,2.17590998301803,DownRegulated
JARID2,PHF19,0.995,Homo sapiens,Homo sapiens,PHF19,-1.12161887380345,2.17590998301803,DownRegulated
TESK1,PARVA,0.958,Homo sapiens,Homo sapiens,TESK1,1.11548817425689,2.16668312191388,UpRegulated
PARVA,TESK1,0.958,Homo sapiens,Homo sapiens,TESK1,1.11548817425689,2.16668312191388,UpRegulated
DYNC2H1,DYNC1H1,0.927,Homo sapiens,Homo sapiens,DYNC1H1,1.11519912772536,2.16624906655888,UpRegulated
DYNC1H1,TUBB2B,0.984,Homo sapiens,Homo sapiens,DYNC1H1,1.11519912772536,2.16624906655888,UpRegulated
DYNC1H1,DCTN4,0.974,Homo sapiens,Homo sapiens,DYNC1H1,1.11519912772536,2.16624906655888,UpRegulated
DCTN4,DYNC1H1,0.974,Homo sapiens,Homo sapiens,DYNC1H1,1.11519912772536,2.16624906655888,UpRegulated
DYNC1H1,DYNC2H1,0.927,Homo sapiens,Homo sapiens,DYNC1H1,1.11519912772536,2.16624906655888,UpRegulated
TUBB2B,DYNC1H1,0.984,Homo sapiens,Homo sapiens,DYNC1H1,1.11519912772536,2.16624906655888,UpRegulated
MTIF2,MRPL15,0.959,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPL50,MRPL15,0.986,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPL15,MRPL50,0.986,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPL15,MRPL19,0.983,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPL27,MRPL15,0.998,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPL15,MTIF2,0.959,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPL15,MRPS28,0.919,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPL15,MRPL27,0.998,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPS28,MRPL15,0.919,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPL19,MRPL15,0.983,Homo sapiens,Homo sapiens,MRPL15,-1.11444110542298,2.16511117272393,DownRegulated
MRPL54,MRPS18B,0.931,Homo sapiens,Homo sapiens,MRPS18B,-1.11399690822963,2.16444465052921,DownRegulated
MRPS18B,MRPS28,0.99,Homo sapiens,Homo sapiens,MRPS18B,-1.11399690822963,2.16444465052921,DownRegulated
MRPS18B,MRPL54,0.931,Homo sapiens,Homo sapiens,MRPS18B,-1.11399690822963,2.16444465052921,DownRegulated
MRPS18B,MTIF2,0.925,Homo sapiens,Homo sapiens,MRPS18B,-1.11399690822963,2.16444465052921,DownRegulated
MRPS28,MRPS18B,0.99,Homo sapiens,Homo sapiens,MRPS18B,-1.11399690822963,2.16444465052921,DownRegulated
MTIF2,MRPS18B,0.925,Homo sapiens,Homo sapiens,MRPS18B,-1.11399690822963,2.16444465052921,DownRegulated
PLK1,ZWINT,0.93,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
ZWINT,NUF2,0.991,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
ZWINT,CENPA,0.908,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
CCNA2,ZWINT,0.901,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
ZWINT,PLK1,0.93,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
ZWINT,NDC80,0.991,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
RACGAP1,ZWINT,0.925,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
CENPA,ZWINT,0.908,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
ZWINT,CCNA2,0.901,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
NUF2,ZWINT,0.991,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
NDC80,ZWINT,0.991,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
CCNB2,ZWINT,0.92,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
ZWINT,CCNB2,0.92,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
ZWINT,CCNB1,0.95,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
CCNB1,ZWINT,0.95,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
ZWINT,RACGAP1,0.925,Homo sapiens,Homo sapiens,ZWINT,-1.11397208456872,2.16440740843972,DownRegulated
PRKACA,JUN,0.963,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
NCOA3,PRKACA,0.919,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,KDM3B,0.907,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
TNNI3,PRKACA,0.952,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
ARAF,PRKACA,0.915,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,NFKB1,0.944,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,SUFU,0.966,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
FOS,PRKACA,0.959,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,CDC25C,0.914,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,ULK1,0.915,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
NFKB1,PRKACA,0.944,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,NCOA3,0.919,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
ITPR1,PRKACA,0.974,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
LIPE,PRKACA,0.989,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,TNNI3,0.952,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
GLI1,PRKACA,0.966,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
SCN5A,PRKACA,0.937,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,SCN5A,0.937,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,PDE4A,0.966,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
SUFU,PRKACA,0.966,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
SOX9,PRKACA,0.93,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,KCNMB4,0.909,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,ITPR1,0.974,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
CDC25C,PRKACA,0.914,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PDE4A,PRKACA,0.966,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
ULK1,PRKACA,0.915,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,GLI1,0.966,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,LIPE,0.989,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,SOX9,0.93,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,ARAF,0.915,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,EZR,0.998,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
EZR,PRKACA,0.998,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
JUN,PRKACA,0.963,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
KCNMB4,PRKACA,0.909,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
KDM3B,PRKACA,0.907,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
PRKACA,FOS,0.959,Homo sapiens,Homo sapiens,PRKACA,1.1135069749556,2.16370973886388,UpRegulated
INSIG1,SCAP,0.999,Homo sapiens,Homo sapiens,SCAP,1.11154167621837,2.16076425083073,UpRegulated
SCAP,INSIG1,0.999,Homo sapiens,Homo sapiens,SCAP,1.11154167621837,2.16076425083073,UpRegulated
PARVA,TESK1,0.958,Homo sapiens,Homo sapiens,PARVA,-1.11108820005433,2.16008517377328,DownRegulated
PARVA,VCL,0.948,Homo sapiens,Homo sapiens,PARVA,-1.11108820005433,2.16008517377328,DownRegulated
TESK1,PARVA,0.958,Homo sapiens,Homo sapiens,PARVA,-1.11108820005433,2.16008517377328,DownRegulated
PARVA,TLN2,0.941,Homo sapiens,Homo sapiens,PARVA,-1.11108820005433,2.16008517377328,DownRegulated
VCL,PARVA,0.948,Homo sapiens,Homo sapiens,PARVA,-1.11108820005433,2.16008517377328,DownRegulated
TLN2,PARVA,0.941,Homo sapiens,Homo sapiens,PARVA,-1.11108820005433,2.16008517377328,DownRegulated
HK1,PMM1,0.929,Homo sapiens,Homo sapiens,HK1,1.10883403367095,2.15671274283949,UpRegulated
